akun_id,peran_id,nama_lengkap,email,plaintext_password,password_hash_algo
AKUN004951,UMKM,Dewanto Manggala,dewanto-manggala-4167@gmail.com,MandiriMaju1037#,sha256
AKUN004952,UMKM,Slamet Kusuma,sk04952@gmail.com,BerkahProduk4334@,sha256
AKUN004953,UMKM,Rengga Azzahra,rengga-azzahra-4201@mail.com,MajuModal8872#,sha256
AKUN004954,UMKM,Rohman Anggraini,rohman.anggraini7@yahoo.co.id,UsahaProduk3859$,sha256
AKUN004955,UMKM,Agus Wijayanti,agus-wijayanti-4235@yahoo.co.id,ProdukMandiri5039$,sha256
AKUN004956,UMKM,Tri Handayani,th04956@umkm.id,SejahteraKatalog2408%,sha256
AKUN004957,UMKM,Intan Wijaya,intan-wijaya-4269@mail.com,KatalogDigital6420%,sha256
AKUN004958,UMKM,Nugroho Amalia,nugrohoamalia958@icloud.com,ProdukPasar1579$,sha256
AKUN004959,UMKM,Sekar Ade,sekar-ade-4303@mail.com,ProdukMaju6080@,sha256
AKUN004960,UMKM,Ilham Syakira,ilham-syakira-4320@yahoo.co.id,PelatihanMandiri5929#,sha256
AKUN004961,UMKM,Ari Fauziah,af04961@yahoo.co.id,PelatihanKatalog8380@,sha256
AKUN004962,UMKM,Suryo Widodo,suryo.04962@mail.com,ProdukUsaha7027@,sha256
AKUN004963,UMKM,Darel Haryanto,darel-haryanto-4371@yahoo.co.id,UMKMNusantara1126%,sha256
AKUN004964,UMKM,Rexy Kurniawan,rexy-kurniawan-4388@mail.com,ProdukUsaha3074$,sha256
AKUN004965,UMKM,Prabowo Firmansyah,prabowo.firmansyah18@bisnis.id,PelatihanUMKM1292%,sha256
AKUN004966,UMKM,Khairunnisa Ramadhan,khairunnisa-ramadhan-4422@bisnis.id,PelatihanKatalog8493@,sha256
AKUN004967,UMKM,Hafizh Ryannareta,hafizh.04967@gmail.com,TumbuhKemitraan6624!,sha256
AKUN004968,UMKM,Nurul Yusnita,nurul.yusnita21@gmail.com,TumbuhUMKM5962%,sha256
AKUN004969,UMKM,Naufan Fadhilah,naufan-fadhilah-4473@bisnis.id,PasarMaju6194$,sha256
AKUN004970,UMKM,Sriyono Ramadhani,sriyono-ramadhani-4490@icloud.com,KreatifSejahtera3364$,sha256
AKUN004971,UMKM,Latifah Anjani,latifah.anjani24@mail.com,SejahteraUMKM7492!,sha256
AKUN004972,UMKM,Krisna Santoso,ks04972@outlook.com,SejahteraUsaha2528#,sha256
AKUN004973,UMKM,Novi Sari,ns04973@mail.com,BerkahUsaha8102@,sha256
AKUN004974,UMKM,Siti Puspita,siti_puspita.4974@gmail.com,MandiriKreatif7064#,sha256
AKUN004975,UMKM,Yusuf Aryati,yusuf.04975@yahoo.co.id,KatalogPelatihan1703!,sha256
AKUN004976,UMKM,Rizky Afifansyah,rizky.04976@umkm.id,PelatihanPelatihan3118!,sha256
AKUN004977,UMKM,Maya Wicaksono,mayawicaksono977@mail.com,ProdukPasar9491#,sha256
AKUN004978,UMKM,Rafi Herlambang,rafiherlambang978@gmail.com,PasarSejahtera3930#,sha256
AKUN004979,UMKM,Mila Setyowati,mila-setyowati-4643@gmail.com,ProdukSejahtera9701%,sha256
AKUN004980,UMKM,Rangga Asih,ranggaasih980@outlook.com,DigitalDigital8225%,sha256
AKUN004981,UMKM,Hanif Wahyuni,hanif_wahyuni.4981@gmail.com,NusantaraKreatif1757$,sha256
AKUN004982,UMKM,Nisa Pramono,nisa_pramono.4982@yahoo.co.id,UsahaTumbuh2881@,sha256
AKUN004983,UMKM,Yoeke Amin,yoekeamin983@gmail.com,PasarTumbuh1359$,sha256
AKUN004984,UMKM,Lolo Mahardika,lolo.04984@mail.com,PelatihanNusantara4883@,sha256
AKUN004985,UMKM,Najma Nugraha,najma-nugraha-4745@outlook.com,SejahteraBerkah1921!,sha256
AKUN004986,UMKM,Taufik Rohmah,tr04986@mail.com,UMKMModal1952%,sha256
AKUN004987,UMKM,Ratna Pratiwi,ratna_pratiwi.4987@mail.com,UMKMProduk6058%,sha256
AKUN004988,UMKM,Salma Kusnadi,salma.04988@yahoo.co.id,PasarUMKM8685$,sha256
AKUN004989,UMKM,Sulastri Saputra,sulastri.04989@mail.com,UMKMKatalog3829@,sha256
AKUN004990,UMKM,Mardiyah Permata,mardiyah_permata.4990@mail.com,KatalogModal5996$,sha256
AKUN004991,UMKM,Suyatno Haunan,suyatno_haunan.4991@mail.com,MandiriKemitraan8409#,sha256
AKUN004992,UMKM,Puspita Hylmi,puspita_hylmi.4992@umkm.id,KreatifProduk2050!,sha256
AKUN004993,UMKM,Anisa Lahadalia,anisa.lahadalia46@yahoo.co.id,PasarKreatif9129$,sha256
AKUN004994,UMKM,Rina Syahputra,rina-syahputra-4898@mail.com,NusantaraPasar9898@,sha256
AKUN004995,UMKM,Dian Susanti,ds04995@gmail.com,MandiriModal4755!,sha256
AKUN004996,UMKM,Bayu Rachman,bayu_rachman.4996@icloud.com,SejahteraTumbuh5924!,sha256
AKUN004997,UMKM,Kartika Utami,kartika-utami-4949@outlook.com,PasarKreatif5010@,sha256
AKUN004998,UMKM,Galih Setiawan,gs04998@outlook.com,UMKMDigital5940!,sha256
AKUN004999,UMKM,Miftah Fauzi,miftahfauzi999@gmail.com,PasarTumbuh4357@,sha256
AKUN005000,UMKM,Fauzan Pertiwi,fauzan_pertiwi.5000@mail.com,MandiriTumbuh3418$,sha256
AKUN005001,UMKM,Annisa Herfina,ah05001@gmail.com,PelatihanPelatihan2121%,sha256
AKUN005002,UMKM,Lois Hermawan,lh05002@bisnis.id,PelatihanKatalog1768#,sha256
AKUN005003,UMKM,Satria Hakim,sh05003@outlook.com,PasarKreatif1349@,sha256
AKUN005004,UMKM,Bahlil Maharani,bahlil-maharani-5068@outlook.com,PelatihanTumbuh6980%,sha256
AKUN005005,UMKM,Rizal Prasetyo,rp05005@gmail.com,PasarDigital9269%,sha256
AKUN005006,UMKM,Gilang Purnomo,gilang.05006@gmail.com,UMKMDigital8462#,sha256
AKUN005007,UMKM,Ayu Anwar,ayu_anwar.5007@mail.com,MajuMandiri9986#,sha256
AKUN005008,UMKM,Rendra Astuti,rendraastuti8@mail.com,MandiriBerkah6298#,sha256
AKUN005009,UMKM,Titin Artanti,titinartanti9@mail.com,KemitraanSejahtera1310@,sha256
AKUN005010,UMKM,Khusnul Cahyono,khusnul_cahyono.5010@mail.com,NusantaraMandiri2278@,sha256
AKUN005011,UMKM,Wulan Mutmainah,wulan.05011@yahoo.co.id,UMKMNusantara3482%,sha256
AKUN005012,UMKM,Mursid Kusumawati,mursid-kusumawati-5204@bisnis.id,KemitraanProduk3359!,sha256
AKUN005013,UMKM,Nur Nuraini,nur-nuraini-5221@gmail.com,BerkahDigital1080#,sha256
AKUN005014,UMKM,Putri Nugroho,putri.nugroho67@yahoo.co.id,UMKMBerkah2519@,sha256
AKUN005015,UMKM,Aulia Ningsih,an05015@mail.com,KreatifUMKM6012$,sha256
AKUN005016,UMKM,Teguh Fitriani,tf05016@bisnis.id,KatalogDigital9984#,sha256
AKUN005017,UMKM,Kirana Azarel,kiranaazarel17@mail.com,KatalogModal5259!,sha256
AKUN005018,UMKM,Dimas Pangestu,dimas.pangestu71@yahoo.co.id,MandiriKemitraan2728@,sha256
AKUN005019,UMKM,Aditya Maryati,aditya-maryati-5323@bisnis.id,ModalBerkah7439@,sha256
AKUN005020,UMKM,Naila Sutrisno,naila.05020@gmail.com,ModalKemitraan7842$,sha256
AKUN005021,UMKM,Reza Prakoso,rezaprakoso21@bisnis.id,MajuBerkah2015@,sha256
AKUN005022,UMKM,Raihan Lestari,rl05022@umkm.id,PelatihanModal6607#,sha256
AKUN005023,UMKM,Viola Maulana,viola_maulana.5023@icloud.com,KatalogUsaha2765$,sha256
AKUN005024,UMKM,Aisyah Mulyani,aisyah.mulyani77@bisnis.id,BerkahPelatihan5224!,sha256
AKUN005025,UMKM,Sofyan Ungu,sofyan.ungu78@gmail.com,KreatifMandiri8331#,sha256
AKUN005026,UMKM,Sri Subianto,sri_subianto.5026@gmail.com,KemitraanKatalog4241!,sha256
AKUN005027,UMKM,Tania Ramdani,tania-ramdani-5459@mail.com,MandiriKemitraan7488#,sha256
AKUN005028,UMKM,Suhartini Wulandari,suhartiniwulandari28@gmail.com,UsahaPelatihan1353@,sha256
AKUN005029,UMKM,Rois Pawestri,rois-pawestri-5493@mail.com,DigitalPasar2588%,sha256
AKUN005030,UMKM,Darsih Wibowo,darsih-wibowo-5510@outlook.com,PelatihanNusantara6800!,sha256
AKUN005031,UMKM,Gita Rahmawati,gita.05031@outlook.com,KatalogUsaha4835@,sha256
AKUN005032,UMKM,Ahmad Suryani,ahmadsuryani32@umkm.id,KatalogKemitraan6597$,sha256
AKUN005033,UMKM,Hendra Hapsari,hendra-hapsari-5561@outlook.com,MandiriUMKM5500!,sha256
AKUN005034,UMKM,Fajar Akmalin,fajar_akmalin.5034@outlook.com,ModalModal7446%,sha256
AKUN005035,UMKM,Lestari Sulistyo,lestari.sulistyo88@bisnis.id,UMKMMandiri6920#,sha256
AKUN005036,UMKM,Andi Gunawan,andi_gunawan.5036@icloud.com,UMKMPelatihan2220@,sha256
AKUN005037,UMKM,Hana Prabawa,hanaprabawa37@yahoo.co.id,KemitraanNusantara6496%,sha256
AKUN005038,UMKM,Vina Rahman,vina.rahman91@yahoo.co.id,KreatifKatalog8882@,sha256
AKUN005039,UMKM,Mega Hidayat,megahidayat39@yahoo.co.id,KemitraanPasar4876%,sha256
AKUN005040,UMKM,Fikri Cahyani,fikri.05040@mail.com,MandiriMaju7816@,sha256
AKUN005041,UMKM,Rambat Basuki,rb05041@icloud.com,PelatihanModal8440$,sha256
AKUN005042,UMKM,Prayuda Manggala,pm05042@outlook.com,UMKMMandiri7268$,sha256
AKUN005043,UMKM,Dhea Kusuma,dhea_kusuma.5043@yahoo.co.id,PelatihanSejahtera8868$,sha256
AKUN005044,UMKM,Yoga Azzahra,yoga.05044@yahoo.co.id,DigitalModal8270!,sha256
AKUN005045,UMKM,Yuni Anggraini,yuni.anggraini1@outlook.com,KreatifDigital6183%,sha256
AKUN005046,UMKM,Febri Wijayanti,febri-wijayanti-5782@outlook.com,NusantaraKemitraan3458#,sha256
AKUN005047,UMKM,Adit Handayani,adit.handayani3@mail.com,PelatihanProduk3976@,sha256
AKUN005048,UMKM,Endang Wijaya,endang_wijaya.5048@bisnis.id,DigitalMaju4911$,sha256
AKUN005049,UMKM,Mujiono Amalia,mujiono.amalia5@yahoo.co.id,TumbuhMaju6961@,sha256
AKUN005050,UMKM,Devi Ade,devi.05050@umkm.id,ModalDigital5641@,sha256
AKUN005051,UMKM,Syifa Syakira,syifa.05051@outlook.com,BerkahModal8004#,sha256
AKUN005052,UMKM,Dewi Fauziah,dewifauziah52@icloud.com,MandiriBerkah4142!,sha256
AKUN005053,UMKM,Wahyu Widodo,wahyu.widodo9@outlook.com,PelatihanBerkah7786#,sha256
AKUN005054,UMKM,Farhan Haryanto,farhanharyanto54@mail.com,TumbuhKreatif4272@,sha256
AKUN005055,UMKM,Salsa Kurniawan,sk05055@icloud.com,KreatifBerkah2231!,sha256
AKUN005056,UMKM,Bagus Firmansyah,bagusfirmansyah56@icloud.com,ProdukPasar7224!,sha256
AKUN005057,UMKM,Niken Ramadhan,nr05057@gmail.com,UMKMDigital8082%,sha256
AKUN005058,UMKM,Dinda Ryannareta,dinda.05058@gmail.com,BerkahUsaha7417$,sha256
AKUN005059,UMKM,Pram Yusnita,pramyusnita59@mail.com,TumbuhProduk6245!,sha256
AKUN005060,UMKM,Adeliya Fadhilah,adeliya.05060@yahoo.co.id,KreatifPasar3576@,sha256
AKUN005061,UMKM,Jonnathan Ramadhani,jonnathan.05061@outlook.com,PelatihanDigital6146$,sha256
AKUN005062,UMKM,Meiva Anjani,meiva_anjani.5062@yahoo.co.id,NusantaraUMKM8866$,sha256
AKUN005063,UMKM,Zahra Santoso,zahrasantoso63@yahoo.co.id,SejahteraSejahtera6190@,sha256
AKUN005064,UMKM,Irfan Sari,irfan-sari-6088@outlook.com,PelatihanKreatif9605#,sha256
AKUN005065,UMKM,Retno Puspita,retnopuspita65@outlook.com,KreatifPelatihan7460$,sha256
AKUN005066,UMKM,Naufal Aryati,naufal_aryati.5066@yahoo.co.id,BerkahKatalog2869@,sha256
AKUN005067,UMKM,Joko Afifansyah,jokoafifansyah67@bisnis.id,KatalogBerkah5926$,sha256
AKUN005068,UMKM,Halimah Wicaksono,halimah.wicaksono24@icloud.com,KatalogUMKM4951%,sha256
AKUN005069,UMKM,Yuliana Herlambang,yuliana.05069@outlook.com,DigitalUMKM1278!,sha256
AKUN005070,UMKM,Nuraini Setyowati,ns05070@gmail.com,SejahteraPasar3547@,sha256
AKUN005071,UMKM,Budi Asih,budi.05071@gmail.com,KatalogKemitraan4264$,sha256
AKUN005072,UMKM,Fitri Wahyuni,fw05072@icloud.com,PasarPasar6072$,sha256
AKUN005073,UMKM,Nadia Pramono,nadiapramono73@mail.com,PasarTumbuh4267#,sha256
AKUN005074,UMKM,Arif Amin,aa05074@yahoo.co.id,NusantaraKemitraan3292$,sha256
AKUN005075,UMKM,Rahayu Mahardika,rahayumahardika75@gmail.com,KreatifMaju9365@,sha256
AKUN005076,UMKM,Rifqi Nugraha,rifqinugraha76@mail.com,TumbuhBerkah9317#,sha256
AKUN005077,UMKM,Citra Rohmah,cr05077@gmail.com,UsahaNusantara2250#,sha256
AKUN005078,UMKM,Rizka Pratiwi,rizkapratiwi78@icloud.com,KemitraanDigital5610!,sha256
AKUN005079,UMKM,Dwi Kusnadi,dwi-kusnadi-6343@mail.com,ModalKemitraan5487$,sha256
AKUN005080,UMKM,Rasyid Saputra,rasyid_saputra.5080@icloud.com,SejahteraKatalog8990@,sha256
AKUN005081,UMKM,Anindya Permata,anindya.permata37@gmail.com,DigitalNusantara5536$,sha256
AKUN005082,UMKM,Angelina Haunan,angelina.haunan38@outlook.com,SejahteraTumbuh5555!,sha256
AKUN005083,UMKM,Rama Hylmi,ramahylmi83@yahoo.co.id,ModalUsaha6740@,sha256
AKUN005084,UMKM,Eka Lahadalia,eka_lahadalia.5084@outlook.com,KreatifMaju5176#,sha256
AKUN005085,UMKM,Rizqi Syahputra,rizqi_syahputra.5085@yahoo.co.id,PelatihanDigital2761$,sha256
AKUN005086,UMKM,Lukman Susanti,ls05086@mail.com,ModalMaju8500!,sha256
AKUN005087,UMKM,Dewanto Rachman,dewantorachman87@umkm.id,MandiriProduk2885@,sha256
AKUN005088,UMKM,Slamet Utami,slamet_utami.5088@outlook.com,BerkahPasar6952@,sha256
AKUN005089,UMKM,Rengga Setiawan,renggasetiawan89@umkm.id,KatalogKreatif4326@,sha256
AKUN005090,UMKM,Rohman Fauzi,rohman-fauzi-6530@gmail.com,PasarKreatif1308%,sha256
AKUN005091,UMKM,Agus Pertiwi,agus.pertiwi47@yahoo.co.id,KemitraanModal9139#,sha256
AKUN005092,UMKM,Tri Herfina,triherfina92@outlook.com,MajuSejahtera3216@,sha256
AKUN005093,UMKM,Intan Hermawan,intanhermawan93@outlook.com,MajuPelatihan9348@,sha256
AKUN005094,UMKM,Nugroho Hakim,nugroho.05094@yahoo.co.id,PelatihanModal6524$,sha256
AKUN005095,UMKM,Sekar Maharani,sekar.maharani51@outlook.com,KemitraanDigital5507$,sha256
AKUN005096,UMKM,Ilham Prasetyo,ip05096@mail.com,KemitraanProduk1293%,sha256
AKUN005097,UMKM,Ari Purnomo,ari.purnomo53@gmail.com,PasarPasar7942$,sha256
AKUN005098,UMKM,Suryo Anwar,sa05098@outlook.com,TumbuhProduk4445$,sha256
AKUN005099,UMKM,Darel Astuti,darel_astuti.5099@outlook.com,KatalogModal1215#,sha256
AKUN005100,UMKM,Rexy Artanti,rexy.artanti56@bisnis.id,DigitalBerkah2750$,sha256
AKUN005101,UMKM,Prabowo Cahyono,prabowo_cahyono.5101@outlook.com,DigitalMaju2596$,sha256
AKUN005102,UMKM,Khairunnisa Mutmainah,khairunnisa.05102@umkm.id,MandiriUMKM8762$,sha256
AKUN005103,UMKM,Hafizh Kusumawati,hafizh.05103@outlook.com,DigitalMandiri1702!,sha256
AKUN005104,UMKM,Nurul Nuraini,nurul.nuraini60@yahoo.co.id,ProdukMandiri6971%,sha256
AKUN005105,UMKM,Naufan Nugroho,naufannugroho105@icloud.com,ProdukKemitraan5797@,sha256
AKUN005106,UMKM,Sriyono Ningsih,sriyono.ningsih62@mail.com,KemitraanMandiri3961#,sha256
AKUN005107,UMKM,Latifah Fitriani,lf05107@bisnis.id,BerkahKemitraan3072%,sha256
AKUN005108,UMKM,Krisna Azarel,krisnaazarel108@mail.com,UMKMKemitraan7180$,sha256
AKUN005109,UMKM,Novi Pangestu,np05109@outlook.com,MajuDigital2248#,sha256
AKUN005110,UMKM,Siti Maryati,siti_maryati.5110@icloud.com,NusantaraDigital8999#,sha256
AKUN005111,UMKM,Yusuf Sutrisno,yusuf_sutrisno.5111@outlook.com,UMKMMandiri5904%,sha256
AKUN005112,UMKM,Rizky Prakoso,rp05112@icloud.com,SejahteraKreatif8367%,sha256
AKUN005113,UMKM,Maya Lestari,ml05113@yahoo.co.id,ModalTumbuh8030#,sha256
AKUN005114,UMKM,Rafi Maulana,rm05114@mail.com,MandiriMaju1014$,sha256
AKUN005115,UMKM,Mila Mulyani,mila.mulyani71@yahoo.co.id,ModalModal3121#,sha256
AKUN005116,UMKM,Rangga Ungu,rangga.05116@gmail.com,PelatihanMandiri6575%,sha256
AKUN005117,UMKM,Hanif Subianto,hanif-subianto-6989@mail.com,PelatihanUsaha7729%,sha256
AKUN005118,UMKM,Nisa Ramdani,nisa.05118@outlook.com,ModalProduk8057#,sha256
AKUN005119,UMKM,Yoeke Wulandari,yoeke-wulandari-7023@gmail.com,SejahteraBerkah1472#,sha256
AKUN005120,UMKM,Lolo Pawestri,lolopawestri120@outlook.com,BerkahTumbuh5378!,sha256
AKUN005121,UMKM,Najma Wibowo,najma.wibowo77@gmail.com,KemitraanMandiri8324%,sha256
AKUN005122,UMKM,Taufik Rahmawati,taufik-rahmawati-7074@outlook.com,NusantaraMandiri9345!,sha256
AKUN005123,UMKM,Ratna Suryani,ratna.05123@yahoo.co.id,SejahteraNusantara5587$,sha256
AKUN005124,UMKM,Salma Hapsari,salma-hapsari-7108@yahoo.co.id,MandiriUsaha5333@,sha256
AKUN005125,UMKM,Sulastri Akmalin,sa05125@yahoo.co.id,NusantaraBerkah3832$,sha256
AKUN005126,UMKM,Mardiyah Sulistyo,mardiyah.05126@yahoo.co.id,MajuMaju9016!,sha256
AKUN005127,UMKM,Suyatno Gunawan,suyatno.05127@yahoo.co.id,MajuBerkah8894%,sha256
AKUN005128,UMKM,Puspita Prabawa,puspita_prabawa.5128@gmail.com,PelatihanPasar1597@,sha256
AKUN005129,UMKM,Anisa Rahman,anisa_rahman.5129@umkm.id,SejahteraBerkah7731#,sha256
AKUN005130,UMKM,Rina Hidayat,rh05130@gmail.com,PelatihanUsaha9828#,sha256
AKUN005131,UMKM,Dian Cahyani,dc05131@mail.com,UsahaPasar3566#,sha256
AKUN005132,UMKM,Bayu Basuki,bayu.05132@yahoo.co.id,PelatihanMaju8986%,sha256
AKUN005133,UMKM,Kartika Manggala,kartikamanggala133@outlook.com,KatalogSejahtera9231%,sha256
AKUN005134,UMKM,Galih Kusuma,galih_kusuma.5134@outlook.com,UsahaProduk5676!,sha256
AKUN005135,UMKM,Miftah Azzahra,miftah.azzahra91@icloud.com,BerkahSejahtera3526%,sha256
AKUN005136,UMKM,Fauzan Anggraini,fauzan-anggraini-7312@yahoo.co.id,PelatihanKreatif7266$,sha256
AKUN005137,UMKM,Annisa Wijayanti,annisa-wijayanti-7329@outlook.com,BerkahPasar3558!,sha256
AKUN005138,UMKM,Lois Handayani,lois-handayani-7346@yahoo.co.id,MajuNusantara4843@,sha256
AKUN005139,UMKM,Satria Wijaya,satria_wijaya.5139@gmail.com,BerkahKemitraan7450$,sha256
AKUN005140,UMKM,Bahlil Amalia,bahlil-amalia-7380@umkm.id,DigitalMandiri1489%,sha256
AKUN005141,UMKM,Rizal Ade,rizal.ade0@mail.com,DigitalKreatif5306%,sha256
AKUN005142,UMKM,Gilang Syakira,gilang.05142@mail.com,KreatifModal3942$,sha256
AKUN005143,UMKM,Ayu Fauziah,ayu-fauziah-7431@umkm.id,SejahteraProduk7320@,sha256
AKUN005144,UMKM,Rendra Widodo,rendra.widodo3@outlook.com,PelatihanMandiri3812#,sha256
AKUN005145,UMKM,Titin Haryanto,titin_haryanto.5145@bisnis.id,PelatihanTumbuh2522%,sha256
AKUN005146,UMKM,Khusnul Kurniawan,khusnul-kurniawan-7482@mail.com,SejahteraSejahtera7626@,sha256
AKUN005147,UMKM,Wulan Firmansyah,wulanfirmansyah147@yahoo.co.id,UsahaPasar5237%,sha256
AKUN005148,UMKM,Mursid Ramadhan,mr05148@yahoo.co.id,KemitraanKatalog6802@,sha256
AKUN005149,UMKM,Nur Ryannareta,nurryannareta149@mail.com,KemitraanKemitraan9271@,sha256
AKUN005150,UMKM,Putri Yusnita,putri_yusnita.5150@yahoo.co.id,MandiriProduk9421@,sha256
AKUN005151,UMKM,Aulia Fadhilah,aulia_fadhilah.5151@outlook.com,MandiriUsaha9756%,sha256
AKUN005152,UMKM,Teguh Ramadhani,teguh_ramadhani.5152@gmail.com,SejahteraModal1954!,sha256
AKUN005153,UMKM,Kirana Anjani,ka05153@yahoo.co.id,KemitraanUsaha1950$,sha256
AKUN005154,UMKM,Dimas Santoso,ds05154@umkm.id,PelatihanPasar6141!,sha256
AKUN005155,UMKM,Aditya Sari,aditya_sari.5155@outlook.com,MandiriNusantara4620@,sha256
AKUN005156,UMKM,Naila Puspita,np05156@gmail.com,SejahteraTumbuh3494$,sha256
AKUN005157,UMKM,Reza Aryati,reza-aryati-7669@mail.com,ProdukMandiri3667$,sha256
AKUN005158,UMKM,Raihan Afifansyah,raihanafifansyah158@gmail.com,KemitraanMaju7535!,sha256
AKUN005159,UMKM,Viola Wicaksono,viola.05159@outlook.com,ModalKemitraan5836$,sha256
AKUN005160,UMKM,Aisyah Herlambang,aisyah.05160@gmail.com,UsahaKemitraan4337#,sha256
AKUN005161,UMKM,Sofyan Setyowati,ss05161@outlook.com,MandiriUsaha5049@,sha256
AKUN005162,UMKM,Sri Asih,sriasih162@outlook.com,KemitraanUMKM7946!,sha256
AKUN005163,UMKM,Tania Wahyuni,tania_wahyuni.5163@bisnis.id,UsahaKatalog6244!,sha256
AKUN005164,UMKM,Suhartini Pramono,suhartini.05164@mail.com,KemitraanKemitraan8645@,sha256
AKUN005165,UMKM,Rois Amin,ra05165@outlook.com,NusantaraModal1011%,sha256
AKUN005166,UMKM,Darsih Mahardika,darsihmahardika166@icloud.com,DigitalMandiri4816$,sha256
AKUN005167,UMKM,Gita Nugraha,gitanugraha167@bisnis.id,SejahteraKatalog1120%,sha256
AKUN005168,UMKM,Ahmad Rohmah,ahmad-rohmah-7856@gmail.com,NusantaraSejahtera4680@,sha256
AKUN005169,UMKM,Hendra Pratiwi,hendra-pratiwi-7873@mail.com,NusantaraProduk8257!,sha256
AKUN005170,UMKM,Fajar Kusnadi,fajar-kusnadi-7890@umkm.id,UsahaSejahtera8931%,sha256
AKUN005171,UMKM,Lestari Saputra,lestari.05171@mail.com,TumbuhMandiri9016%,sha256
AKUN005172,UMKM,Andi Permata,andi-permata-7924@outlook.com,PelatihanSejahtera4301$,sha256
AKUN005173,UMKM,Hana Haunan,hana-haunan-7941@outlook.com,SejahteraBerkah5121$,sha256
AKUN005174,UMKM,Vina Hylmi,vina.hylmi33@yahoo.co.id,KemitraanKatalog9531$,sha256
AKUN005175,UMKM,Mega Lahadalia,mega.05175@gmail.com,ModalMandiri3025%,sha256
AKUN005176,UMKM,Fikri Syahputra,fikri.syahputra35@yahoo.co.id,SejahteraKatalog4943@,sha256
AKUN005177,UMKM,Rambat Susanti,rambat.susanti36@bisnis.id,ProdukTumbuh9613@,sha256
AKUN005178,UMKM,Prayuda Rachman,prayuda.rachman37@outlook.com,SejahteraKreatif7458!,sha256
AKUN005179,UMKM,Dhea Utami,du05179@umkm.id,KemitraanUMKM2299!,sha256
AKUN005180,UMKM,Yoga Setiawan,yoga.05180@mail.com,PasarBerkah7459!,sha256
AKUN005181,UMKM,Yuni Fauzi,yuni.05181@gmail.com,TumbuhPelatihan9173!,sha256
AKUN005182,UMKM,Febri Pertiwi,febri.pertiwi41@yahoo.co.id,PasarMandiri7336%,sha256
AKUN005183,UMKM,Adit Herfina,ah05183@gmail.com,UsahaProduk4370@,sha256
AKUN005184,UMKM,Endang Hermawan,endang_hermawan.5184@mail.com,TumbuhKatalog4076$,sha256
AKUN005185,UMKM,Mujiono Hakim,mujiono.05185@mail.com,SejahteraKreatif9888#,sha256
AKUN005186,UMKM,Devi Maharani,devi.05186@bisnis.id,MandiriDigital5996$,sha256
AKUN005187,UMKM,Syifa Prasetyo,syifaprasetyo187@gmail.com,UMKMBerkah2213@,sha256
AKUN005188,UMKM,Dewi Purnomo,dewi_purnomo.5188@outlook.com,BerkahNusantara1195!,sha256
AKUN005189,UMKM,Wahyu Anwar,wahyuanwar189@yahoo.co.id,KatalogPelatihan8090#,sha256
AKUN005190,UMKM,Farhan Astuti,farhan.05190@mail.com,PelatihanMaju6414$,sha256
AKUN005191,UMKM,Salsa Artanti,salsa.artanti50@mail.com,KreatifUMKM1816!,sha256
AKUN005192,UMKM,Bagus Cahyono,baguscahyono192@outlook.com,KatalogProduk4037#,sha256
AKUN005193,UMKM,Niken Mutmainah,niken-mutmainah-8281@gmail.com,ProdukPasar3146$,sha256
AKUN005194,UMKM,Dinda Kusumawati,dinda_kusumawati.5194@bisnis.id,PelatihanUMKM5871$,sha256
AKUN005195,UMKM,Pram Nuraini,pram.05195@yahoo.co.id,ProdukKreatif3358%,sha256
AKUN005196,UMKM,Adeliya Nugroho,adeliya.nugroho55@outlook.com,DigitalProduk6576#,sha256
AKUN005197,UMKM,Jonnathan Ningsih,jonnathan_ningsih.5197@outlook.com,MandiriKemitraan7169$,sha256
AKUN005198,UMKM,Meiva Fitriani,meiva_fitriani.5198@gmail.com,UsahaUsaha9487#,sha256
AKUN005199,UMKM,Zahra Azarel,zahra.05199@yahoo.co.id,TumbuhPasar9493#,sha256
AKUN005200,UMKM,Irfan Pangestu,irfanpangestu200@outlook.com,KemitraanTumbuh2302!,sha256
AKUN005201,UMKM,Retno Maryati,retnomaryati201@umkm.id,MajuBerkah6705!,sha256
AKUN005202,UMKM,Naufal Sutrisno,naufal.05202@gmail.com,ProdukModal3332#,sha256
AKUN005203,UMKM,Joko Prakoso,jokoprakoso203@gmail.com,UsahaKreatif8137%,sha256
AKUN005204,UMKM,Halimah Lestari,hl05204@gmail.com,UMKMKatalog6389%,sha256
AKUN005205,UMKM,Yuliana Maulana,yuliana.maulana64@outlook.com,ProdukMaju6111$,sha256
AKUN005206,UMKM,Nuraini Mulyani,nuraini.05206@yahoo.co.id,BerkahKatalog2271#,sha256
AKUN005207,UMKM,Budi Ungu,budi.ungu66@yahoo.co.id,UsahaPasar5975%,sha256
AKUN005208,UMKM,Fitri Subianto,fitri.subianto67@bisnis.id,BerkahDigital4315!,sha256
AKUN005209,UMKM,Nadia Ramdani,nadia.ramdani68@outlook.com,MajuProduk8179$,sha256
AKUN005210,UMKM,Arif Wulandari,arif.wulandari69@yahoo.co.id,TumbuhKemitraan2092!,sha256
AKUN005211,UMKM,Rahayu Pawestri,rahayu.05211@icloud.com,UMKMKemitraan8747#,sha256
AKUN005212,UMKM,Rifqi Wibowo,rifqi_wibowo.5212@bisnis.id,UMKMKreatif8364%,sha256
