akun_id,peran_id,nama_lengkap,email,plaintext_password,password_hash_algo
AKUN005446,MITRA,Galih Pangestu,gp05446@corp.id,password123,bcrypt
AKUN005447,MITRA,Miftah Maryati,miftah.maryati15@gmail.com,password123,bcrypt
AKUN005448,MITRA,Fauzan Sutrisno,fauzansutrisno448@icloud.com,password123,bcrypt
AKUN005449,MITRA,Annisa Prakoso,annisaprakoso449@corp.id,password123,bcrypt
AKUN005450,MITRA,Lois Lestari,lois-lestari-2650@corp.id,password123,bcrypt
AKUN005451,MITRA,Satria Maulana,satria.05451@mitra.id,password123,bcrypt
AKUN005452,MITRA,Prabowo Ramadhan,prabowo.05452@mail.com,password123,bcrypt
AKUN005453,MITRA,Zahra Ryannareta,zahra.05453@mitra.id,password123,bcrypt
AKUN005454,MITRA,Irfan Herfina,irfan_herfina.5454@mitra.id,password123,bcrypt
AKUN005455,MITRA,Retno Wicaksono,retnowicaksono455@outlook.com,password123,bcrypt
AKUN005456,MITRA,Naufal Herlambang,naufal_herlambang.5456@corp.id,password123,bcrypt
AKUN005457,MITRA,Joko Setyowati,joko.setyowati25@umkm.id,password123,bcrypt
AKUN005458,MITRA,Halimah Asih,halimah.05458@mitra.id,password123,bcrypt
AKUN005459,MITRA,Yuliana Wahyuni,yuliana.wahyuni27@mitra.id,password123,bcrypt
AKUN005460,MITRA,Nuraini Pramono,nuraini.05460@umkm.id,password123,bcrypt
AKUN005461,MITRA,Budi Fitriani,budi.fitriani29@mitra.id,password123,bcrypt
AKUN005462,MITRA,Fitri Azarel,fitri_azarel.5462@corp.id,password123,bcrypt
AKUN005463,MITRA,Nadia Syakira,nadia-syakira-2871@mail.com,password123,bcrypt
AKUN005464,MITRA,Arif Ramdani,arif_ramdani.5464@corp.id,password123,bcrypt
AKUN005465,MITRA,Rahayu Wulandari,rahayu.05465@corp.id,password123,bcrypt
AKUN005466,MITRA,Rifqi Pawestri,rp05466@mail.com,password123,bcrypt
AKUN005467,MITRA,Citra Wibowo,citrawibowo467@corp.id,password123,bcrypt
AKUN005468,MITRA,Rizka Rahmawati,rizka.rahmawati36@corp.id,password123,bcrypt
AKUN005469,MITRA,Dwi Harlitasari,dwi.harlitasari37@mitra.id,password123,bcrypt
AKUN005470,MITRA,Rasyid Aryati,rasyid.aryati38@mitra.id,password123,bcrypt
AKUN005471,MITRA,Prayuda Artanti,prayuda-artanti-3007@icloud.com,password123,bcrypt
AKUN005472,MITRA,Dhea Nugraha,dhea.05472@mitra.id,password123,bcrypt
AKUN005473,MITRA,Rizal Rohmah,rizal-rohmah-3041@corp.id,password123,bcrypt
AKUN005474,MITRA,Gilang Pratiwi,gilang.pratiwi42@corp.id,password123,bcrypt
AKUN005475,MITRA,Ayu Kusnadi,ak05475@gmail.com,password123,bcrypt
AKUN005476,MITRA,Rendra Saputra,rendra_saputra.5476@mail.com,password123,bcrypt
AKUN005477,MITRA,Titin Permata,tp05477@gmail.com,password123,bcrypt
AKUN005478,MITRA,Khusnul Mulyani,khusnul_mulyani.5478@corp.id,password123,bcrypt
AKUN005479,MITRA,Wulan Ungu,wulan.ungu47@mail.com,password123,bcrypt
AKUN005480,MITRA,Mursid Yusnita,my05480@icloud.com,password123,bcrypt
AKUN005481,MITRA,Nur Sulistyo,nur.05481@outlook.com,password123,bcrypt
AKUN005482,MITRA,Putri Gunawan,putri.05482@corp.id,password123,bcrypt
AKUN005483,MITRA,Aulia Prabawa,aulia.prabawa51@corp.id,password123,bcrypt
AKUN005484,MITRA,Teguh Rahman,teguh-rahman-3228@mitra.id,password123,bcrypt
AKUN005485,MITRA,Kirana Hidayat,kirana.05485@gmail.com,password123,bcrypt
AKUN005486,MITRA,Dimas Cahyani,dc05486@mail.com,password123,bcrypt
AKUN005487,MITRA,Aditya Amin,aditya.05487@gmail.com,password123,bcrypt
AKUN005488,MITRA,Naila Mahardika,naila-mahardika-3296@mitra.id,password123,bcrypt
AKUN005489,MITRA,Reza Lahadalia,rezalahadalia489@mail.com,password123,bcrypt
AKUN005490,MITRA,Raihan Syahputra,rs05490@corp.id,password123,bcrypt
AKUN005491,MITRA,Lolo Susanti,lolo.05491@mail.com,password123,bcrypt
AKUN005492,MITRA,Najma Rachman,najma_rachman.5492@mail.com,password123,bcrypt
AKUN005493,MITRA,Rama Utami,ru05493@mitra.id,password123,bcrypt
AKUN005494,MITRA,Eka Setiawan,eka_setiawan.5494@gmail.com,password123,bcrypt
AKUN005495,MITRA,Rizqi Suryani,rs05495@corp.id,password123,bcrypt
AKUN005496,MITRA,Lukman Hapsari,lukman.hapsari64@corp.id,password123,bcrypt
AKUN005497,MITRA,Dewanto Afifan,dewanto-afifan-3449@mail.com,password123,bcrypt
AKUN005498,MITRA,Slamet Kusuma,slamet.05498@mail.com,password123,bcrypt
AKUN005499,MITRA,Rengga Azzahra,rengga-azzahra-3483@mitra.id,password123,bcrypt
AKUN005500,MITRA,Rohman Anggraini,rohman-anggraini-3500@bisnis.id,password123,bcrypt
AKUN005501,MITRA,Agus Wijayanti,agus.wijayanti69@mitra.id,password123,bcrypt
AKUN005502,MITRA,Tri Handayani,th05502@corp.id,password123,bcrypt
AKUN005503,MITRA,Intan Wijaya,intan.05503@mail.com,password123,bcrypt
AKUN005504,MITRA,Nugroho Haunan,nugroho.05504@gmail.com,password123,bcrypt
AKUN005505,MITRA,Sekar Hylmi,sh05505@mitra.id,password123,bcrypt
AKUN005506,MITRA,Ilham Subianto,ilham_subianto.5506@mitra.id,password123,bcrypt
AKUN005507,MITRA,Ari Hermawan,ari-hermawan-3619@corp.id,password123,bcrypt
AKUN005508,MITRA,Suryo Hakim,suryo-hakim-3636@mail.com,password123,bcrypt
AKUN005509,MITRA,Darel Maharani,darel.05509@mitra.id,password123,bcrypt
AKUN005510,MITRA,Rexy Prasetyo,rexy_prasetyo.5510@mitra.id,password123,bcrypt
AKUN005511,MITRA,Meiva Purnomo,meiva.05511@mitra.id,password123,bcrypt
AKUN005512,MITRA,Aisyah Anwar,aa05512@mail.com,password123,bcrypt
AKUN005513,MITRA,Sofyan Basuki,sofyanbasuki513@mitra.id,password123,bcrypt
AKUN005514,MITRA,Sri Manggala,sri-manggala-3738@corp.id,password123,bcrypt
AKUN005515,MITRA,Tania Praisylia,tp05515@mail.com,password123,bcrypt
AKUN005516,MITRA,Suhartini Fauziah,suhartinifauziah516@corp.id,password123,bcrypt
AKUN005517,MITRA,Rois Widodo,rw05517@gmail.com,password123,bcrypt
AKUN005518,MITRA,Darsih Haryanto,darsih_haryanto.5518@mail.com,password123,bcrypt
AKUN005519,MITRA,Gita Kurniawan,gk05519@mitra.id,password123,bcrypt
AKUN005520,MITRA,Ahmad Firmansyah,af05520@outlook.com,password123,bcrypt
AKUN005521,MITRA,Hendra Fauzi,hendrafauzi521@mitra.id,password123,bcrypt
AKUN005522,MITRA,Fajar Pertiwi,fajar-pertiwi-3874@mail.com,password123,bcrypt
AKUN005523,MITRA,Lestari Akmalin,lestari_akmalin.5523@corp.id,password123,bcrypt
AKUN005524,MITRA,Andi Cahyono,andi-cahyono-3908@gmail.com,password123,bcrypt
AKUN005525,MITRA,Hana Mutmainah,hana.mutmainah93@corp.id,password123,bcrypt
AKUN005526,MITRA,Vina Kusumawati,vk05526@mitra.id,password123,bcrypt
AKUN005527,MITRA,Mega Nuraini,mega.05527@outlook.com,password123,bcrypt
AKUN005528,MITRA,Fikri Nugroho,fikri-nugroho-3976@umkm.id,password123,bcrypt
AKUN005529,MITRA,Rambat Ningsih,rambatningsih529@icloud.com,password123,bcrypt
AKUN005530,MITRA,Fatih Amalia,fatih.05530@gmail.com,password123,bcrypt
AKUN005531,MITRA,Bahlil Ade,bahlil.05531@mitra.id,password123,bcrypt
AKUN005532,MITRA,Khairunnisa Dzaki,khairunnisa_dzaki.5532@mitra.id,password123,bcrypt
AKUN005533,MITRA,Hafizh Fadhilah,hafizh.05533@mail.com,password123,bcrypt
AKUN005534,MITRA,Nurul Ramadhani,nr05534@gmail.com,password123,bcrypt
AKUN005535,MITRA,Naufan Anjani,naufan.05535@gmail.com,password123,bcrypt
AKUN005536,MITRA,Sriyono Santoso,ss05536@gmail.com,password123,bcrypt
AKUN005537,MITRA,Latifah Sari,latifah.05537@corp.id,password123,bcrypt
AKUN005538,MITRA,Krisna Puspita,krisna_puspita.5538@gmail.com,password123,bcrypt
AKUN005539,MITRA,Novi Astuti,na05539@mail.com,password123,bcrypt
AKUN005540,MITRA,Siti Meidiyana,sm05540@mail.com,password123,bcrypt
AKUN005541,MITRA,Yusuf Pangestu,yusuf.05541@corp.id,password123,bcrypt
AKUN005542,MITRA,Rizky Maryati,rizky.05542@mail.com,password123,bcrypt
AKUN005543,MITRA,Maya Sutrisno,maya.sutrisno14@umkm.id,password123,bcrypt
AKUN005544,MITRA,Rafi Prakoso,rafiprakoso544@mitra.id,password123,bcrypt
AKUN005545,MITRA,Mila Lestari,mila_lestari.5545@outlook.com,password123,bcrypt
AKUN005546,MITRA,Rangga Maulana,rangga.05546@mail.com,password123,bcrypt
AKUN005547,MITRA,Hanif Ramadhan,hanif-ramadhan-4299@corp.id,password123,bcrypt
AKUN005548,MITRA,Nisa Ryannareta,nr05548@mail.com,password123,bcrypt
AKUN005549,MITRA,Yoeke Herfina,yoeke_herfina.5549@mail.com,password123,bcrypt
AKUN005550,MITRA,Anindya Wicaksono,aw05550@gmail.com,password123,bcrypt
AKUN005551,MITRA,Angelina Herlambang,angelina.05551@mitra.id,password123,bcrypt
AKUN005552,MITRA,Yoga Setyowati,yoga.setyowati23@gmail.com,password123,bcrypt
AKUN005553,MITRA,Yuni Asih,yuni_asih.5553@corp.id,password123,bcrypt
AKUN005554,MITRA,Febri Wahyuni,febri-wahyuni-4418@corp.id,password123,bcrypt
AKUN005555,MITRA,Adit Pramono,adit.pramono26@mail.com,password123,bcrypt
AKUN005556,MITRA,Endang Fitriani,endang-fitriani-4452@mitra.id,password123,bcrypt
AKUN005557,MITRA,Mujiono Azarel,ma05557@mail.com,password123,bcrypt
AKUN005558,MITRA,Devi Syakira,ds05558@corp.id,password123,bcrypt
AKUN005559,MITRA,Syifa Ramdani,syifa.05559@gmail.com,password123,bcrypt
AKUN005560,MITRA,Dewi Wulandari,dewiwulandari560@corp.id,password123,bcrypt
AKUN005561,MITRA,Wahyu Pawestri,wahyu.05561@mitra.id,password123,bcrypt
AKUN005562,MITRA,Farhan Wibowo,farhan-wibowo-4554@corp.id,password123,bcrypt
AKUN005563,MITRA,Salsa Rahmawati,sr05563@mitra.id,password123,bcrypt
AKUN005564,MITRA,Bagus Harlitasari,bagus-harlitasari-4588@gmail.com,password123,bcrypt
AKUN005565,MITRA,Niken Aryati,niken.05565@mitra.id,password123,bcrypt
AKUN005566,MITRA,Dinda Artanti,dinda.05566@corp.id,password123,bcrypt
AKUN005567,MITRA,Pram Nugraha,pn05567@mail.com,password123,bcrypt
AKUN005568,MITRA,Adeliya Rohmah,adeliyarohmah568@corp.id,password123,bcrypt
AKUN005569,MITRA,Jonnathan Pratiwi,jonnathan-pratiwi-4673@corp.id,password123,bcrypt
AKUN005570,MITRA,Viola Kusnadi,viola-kusnadi-4690@gmail.com,password123,bcrypt
AKUN005571,MITRA,Gloria Saputra,gs05571@mitra.id,password123,bcrypt
AKUN005572,MITRA,Taufik Permata,taufik.permata43@outlook.com,password123,bcrypt
AKUN005573,MITRA,Ratna Mulyani,ratna.mulyani44@gmail.com,password123,bcrypt
AKUN005574,MITRA,Salma Ungu,salma.ungu45@corp.id,password123,bcrypt
AKUN005575,MITRA,Sulastri Yusnita,sulastriyusnita575@gmail.com,password123,bcrypt
AKUN005576,MITRA,Mardiyah Sulistyo,mardiyah_sulistyo.5576@gmail.com,password123,bcrypt
AKUN005577,MITRA,Suyatno Gunawan,suyatno.gunawan48@corp.id,password123,bcrypt
AKUN005578,MITRA,Puspita Prabawa,puspita-prabawa-4826@mail.com,password123,bcrypt
AKUN005579,MITRA,Anisa Rahman,anisa_rahman.5579@mitra.id,password123,bcrypt
AKUN005580,MITRA,Rina Hidayat,rina-hidayat-4860@gmail.com,password123,bcrypt
AKUN005581,MITRA,Dian Cahyani,dian-cahyani-4877@corp.id,password123,bcrypt
AKUN005582,MITRA,Bayu Amin,bayu.05582@mail.com,password123,bcrypt
AKUN005583,MITRA,Kartika Mahardika,km05583@bisnis.id,password123,bcrypt
AKUN005584,MITRA,Galih Lahadalia,galih_lahadalia.5584@gmail.com,password123,bcrypt
AKUN005585,MITRA,Miftah Syahputra,miftah_syahputra.5585@mitra.id,password123,bcrypt
AKUN005586,MITRA,Fauzan Susanti,fauzan-susanti-4962@corp.id,password123,bcrypt
AKUN005587,MITRA,Annisa Rachman,ar05587@corp.id,password123,bcrypt
AKUN005588,MITRA,Lois Utami,lois.05588@mitra.id,password123,bcrypt
AKUN005589,MITRA,Satria Setiawan,satria.05589@mitra.id,password123,bcrypt
AKUN005590,MITRA,Prabowo Suryani,prabowo.suryani61@mail.com,password123,bcrypt
AKUN005591,MITRA,Zahra Hapsari,zh05591@corp.id,password123,bcrypt
AKUN005592,MITRA,Irfan Afifan,ia05592@mitra.id,password123,bcrypt
AKUN005593,MITRA,Retno Kusuma,rk05593@mitra.id,password123,bcrypt
AKUN005594,MITRA,Naufal Azzahra,naufal-azzahra-5098@mitra.id,password123,bcrypt
AKUN005595,MITRA,Joko Anggraini,ja05595@corp.id,password123,bcrypt
AKUN005596,MITRA,Halimah Wijayanti,halimah.05596@gmail.com,password123,bcrypt
AKUN005597,MITRA,Yuliana Handayani,yh05597@corp.id,password123,bcrypt
AKUN005598,MITRA,Nuraini Wijaya,nurainiwijaya598@corp.id,password123,bcrypt
AKUN005599,MITRA,Budi Haunan,budihaunan599@mitra.id,password123,bcrypt
AKUN005600,MITRA,Fitri Hylmi,fitri.05600@corp.id,password123,bcrypt
AKUN005601,MITRA,Nadia Subianto,nadiasubianto601@corp.id,password123,bcrypt
AKUN005602,MITRA,Arif Hermawan,ah05602@corp.id,password123,bcrypt
AKUN005603,MITRA,Rahayu Hakim,rahayuhakim603@outlook.com,password123,bcrypt
AKUN005604,MITRA,Rifqi Maharani,rifqi_maharani.5604@corp.id,password123,bcrypt
AKUN005605,MITRA,Citra Prasetyo,citra.05605@corp.id,password123,bcrypt
AKUN005606,MITRA,Rizka Purnomo,rizka_purnomo.5606@mitra.id,password123,bcrypt
AKUN005607,MITRA,Dwi Anwar,dwi.05607@corp.id,password123,bcrypt
AKUN005608,MITRA,Rasyid Basuki,rasyid-basuki-5336@gmail.com,password123,bcrypt
AKUN005609,MITRA,Prayuda Manggala,prayuda-manggala-5353@corp.id,password123,bcrypt
AKUN005610,MITRA,Dhea Praisylia,dheapraisylia610@gmail.com,password123,bcrypt
AKUN005611,MITRA,Rizal Fauziah,rizal.fauziah82@mail.com,password123,bcrypt
AKUN005612,MITRA,Gilang Widodo,gilang_widodo.5612@gmail.com,password123,bcrypt
AKUN005613,MITRA,Ayu Haryanto,ayu_haryanto.5613@corp.id,password123,bcrypt
AKUN005614,MITRA,Rendra Kurniawan,rk05614@corp.id,password123,bcrypt
AKUN005615,MITRA,Titin Firmansyah,titin.firmansyah86@corp.id,password123,bcrypt
AKUN005616,MITRA,Khusnul Fauzi,khusnulfauzi616@gmail.com,password123,bcrypt
AKUN005617,MITRA,Wulan Pertiwi,wulan.pertiwi88@yahoo.co.id,password123,bcrypt
AKUN005618,MITRA,Mursid Akmalin,mursid.05618@gmail.com,password123,bcrypt
AKUN005619,MITRA,Nur Cahyono,nur-cahyono-5523@mitra.id,password123,bcrypt
AKUN005620,MITRA,Putri Mutmainah,putri.mutmainah91@gmail.com,password123,bcrypt
AKUN005621,MITRA,Aulia Kusumawati,aulia.kusumawati92@mitra.id,password123,bcrypt
AKUN005622,MITRA,Teguh Nuraini,teguh_nuraini.5622@gmail.com,password123,bcrypt
AKUN005623,MITRA,Kirana Nugroho,kirananugroho623@mitra.id,password123,bcrypt
AKUN005624,MITRA,Dimas Ningsih,dimas-ningsih-5608@corp.id,password123,bcrypt
AKUN005625,MITRA,Aditya Amalia,aditya.05625@outlook.com,password123,bcrypt
AKUN005626,MITRA,Naila Ade,naila.05626@umkm.id,password123,bcrypt
AKUN005627,MITRA,Reza Dzaki,reza-dzaki-5659@mitra.id,password123,bcrypt
AKUN005628,MITRA,Raihan Fadhilah,raihan.fadhilah2@mitra.id,password123,bcrypt
AKUN005629,MITRA,Lolo Ramadhani,lolo.05629@umkm.id,password123,bcrypt
AKUN005630,MITRA,Najma Anjani,na05630@corp.id,password123,bcrypt
AKUN005631,MITRA,Rama Santoso,ramasantoso631@icloud.com,password123,bcrypt
AKUN005632,MITRA,Eka Sari,ekasari632@mitra.id,password123,bcrypt
AKUN005633,MITRA,Rizqi Puspita,rizqi_puspita.5633@mitra.id,password123,bcrypt
AKUN005634,MITRA,Lukman Astuti,lukman.astuti8@bisnis.id,password123,bcrypt
AKUN005635,MITRA,Dewanto Meidiyana,dewanto.05635@mail.com,password123,bcrypt
AKUN005636,MITRA,Slamet Pangestu,slamet_pangestu.5636@corp.id,password123,bcrypt
AKUN005637,MITRA,Rengga Maryati,rengga_maryati.5637@mitra.id,password123,bcrypt
AKUN005638,MITRA,Rohman Sutrisno,rohman_sutrisno.5638@mitra.id,password123,bcrypt
AKUN005639,MITRA,Agus Prakoso,ap05639@bisnis.id,password123,bcrypt
AKUN005640,MITRA,Tri Lestari,tri.lestari14@mail.com,password123,bcrypt
AKUN005641,MITRA,Intan Maulana,intan.maulana15@corp.id,password123,bcrypt
AKUN005642,MITRA,Nugroho Ramadhan,nugrohoramadhan642@bisnis.id,password123,bcrypt
AKUN005643,MITRA,Sekar Ryannareta,sr05643@mitra.id,password123,bcrypt
AKUN005644,MITRA,Ilham Herfina,ilham.05644@corp.id,password123,bcrypt
AKUN005645,MITRA,Ari Wicaksono,ariwicaksono645@icloud.com,password123,bcrypt
AKUN005646,MITRA,Suryo Herlambang,suryo-herlambang-5982@mail.com,password123,bcrypt
AKUN005647,MITRA,Darel Setyowati,darel.05647@mitra.id,password123,bcrypt
AKUN005648,MITRA,Rexy Asih,rexy-asih-6016@outlook.com,password123,bcrypt
AKUN005649,MITRA,Meiva Wahyuni,meivawahyuni649@mail.com,password123,bcrypt
AKUN005650,MITRA,Aisyah Pramono,ap05650@mail.com,password123,bcrypt
AKUN005651,MITRA,Sofyan Fitriani,sofyan_fitriani.5651@gmail.com,password123,bcrypt
AKUN005652,MITRA,Sri Azarel,sri.azarel26@mitra.id,password123,bcrypt
AKUN005653,MITRA,Tania Syakira,tania.syakira27@gmail.com,password123,bcrypt
AKUN005654,MITRA,Suhartini Ramdani,suhartini.05654@mail.com,password123,bcrypt
AKUN005655,MITRA,Rois Wulandari,roiswulandari655@mail.com,password123,bcrypt
AKUN005656,MITRA,Darsih Pawestri,darsihpawestri656@mail.com,password123,bcrypt
AKUN005657,MITRA,Gita Wibowo,gita.05657@gmail.com,password123,bcrypt
AKUN005658,MITRA,Ahmad Rahmawati,ahmad.rahmawati32@mitra.id,password123,bcrypt
AKUN005659,MITRA,Hendra Harlitasari,hendra.harlitasari33@mail.com,password123,bcrypt
AKUN005660,MITRA,Fajar Aryati,fajar.aryati34@corp.id,password123,bcrypt
AKUN005661,MITRA,Lestari Artanti,lestari-artanti-6237@gmail.com,password123,bcrypt
AKUN005662,MITRA,Andi Nugraha,andi.nugraha36@corp.id,password123,bcrypt
AKUN005663,MITRA,Hana Rohmah,hana_rohmah.5663@corp.id,password123,bcrypt
AKUN005664,MITRA,Vina Pratiwi,vinapratiwi664@gmail.com,password123,bcrypt
AKUN005665,MITRA,Mega Kusnadi,mega.kusnadi39@gmail.com,password123,bcrypt
AKUN005666,MITRA,Fikri Saputra,fs05666@gmail.com,password123,bcrypt
AKUN005667,MITRA,Rambat Permata,rambatpermata667@gmail.com,password123,bcrypt
AKUN005668,MITRA,Fatih Mulyani,fatihmulyani668@mitra.id,password123,bcrypt
AKUN005669,MITRA,Bahlil Ungu,bahlil-ungu-6373@mitra.id,password123,bcrypt
AKUN005670,MITRA,Khairunnisa Yusnita,khairunnisayusnita670@mail.com,password123,bcrypt
AKUN005671,MITRA,Hafizh Sulistyo,hs05671@mail.com,password123,bcrypt
AKUN005672,MITRA,Nurul Gunawan,nurul_gunawan.5672@corp.id,password123,bcrypt
AKUN005673,MITRA,Naufan Prabawa,naufan_prabawa.5673@corp.id,password123,bcrypt
AKUN005674,MITRA,Sriyono Rahman,sriyonorahman674@gmail.com,password123,bcrypt
AKUN005675,MITRA,Latifah Hidayat,latifah_hidayat.5675@mail.com,password123,bcrypt
AKUN005676,MITRA,Krisna Cahyani,krisnacahyani676@corp.id,password123,bcrypt
AKUN005677,MITRA,Novi Amin,novi.amin51@mitra.id,password123,bcrypt
AKUN005678,MITRA,Siti Mahardika,siti_mahardika.5678@mail.com,password123,bcrypt
AKUN005679,MITRA,Yusuf Lahadalia,yusuf_lahadalia.5679@mitra.id,password123,bcrypt
AKUN005680,MITRA,Rizky Syahputra,rizkysyahputra680@mitra.id,password123,bcrypt
AKUN005681,MITRA,Maya Susanti,maya.05681@mitra.id,password123,bcrypt
AKUN005682,MITRA,Rafi Rachman,rafirachman682@yahoo.co.id,password123,bcrypt
AKUN005683,MITRA,Mila Utami,milautami683@corp.id,password123,bcrypt
AKUN005684,MITRA,Rangga Setiawan,rangga.05684@mitra.id,password123,bcrypt
AKUN005685,MITRA,Hanif Suryani,hs05685@corp.id,password123,bcrypt
AKUN005686,MITRA,Nisa Hapsari,nisahapsari686@umkm.id,password123,bcrypt
AKUN005687,MITRA,Yoeke Afifan,yoeke.05687@mitra.id,password123,bcrypt
AKUN005688,MITRA,Anindya Kusuma,anindya.05688@corp.id,password123,bcrypt
AKUN005689,MITRA,Angelina Azzahra,aa05689@mitra.id,password123,bcrypt
AKUN005690,MITRA,Yoga Anggraini,yoga-anggraini-6730@mitra.id,password123,bcrypt
AKUN005691,MITRA,Yuni Wijayanti,yuni.05691@corp.id,password123,bcrypt
AKUN005692,MITRA,Febri Handayani,febri_handayani.5692@mail.com,password123,bcrypt
AKUN005693,MITRA,Adit Wijaya,adit-wijaya-6781@mail.com,password123,bcrypt
AKUN005694,MITRA,Endang Haunan,endang.haunan68@mitra.id,password123,bcrypt
AKUN005695,MITRA,Mujiono Hylmi,mujiono-hylmi-6815@mitra.id,password123,bcrypt
AKUN005696,MITRA,Devi Subianto,devi.subianto70@gmail.com,password123,bcrypt
AKUN005697,MITRA,Syifa Hermawan,syifa.05697@corp.id,password123,bcrypt
AKUN005698,MITRA,Dewi Hakim,dewihakim698@gmail.com,password123,bcrypt
AKUN005699,MITRA,Wahyu Maharani,wahyu-maharani-6883@mail.com,password123,bcrypt
AKUN005700,MITRA,Farhan Prasetyo,farhanprasetyo700@gmail.com,password123,bcrypt
AKUN005701,MITRA,Salsa Purnomo,sp05701@bisnis.id,password123,bcrypt
AKUN005702,MITRA,Bagus Anwar,bagus.05702@mail.com,password123,bcrypt
AKUN005703,MITRA,Niken Basuki,nb05703@mail.com,password123,bcrypt
AKUN005704,MITRA,Dinda Manggala,dinda-manggala-6968@gmail.com,password123,bcrypt
AKUN005705,MITRA,Pram Praisylia,pram_praisylia.5705@outlook.com,password123,bcrypt
AKUN005706,MITRA,Adeliya Fauziah,adeliya_fauziah.5706@corp.id,password123,bcrypt
AKUN005707,MITRA,Jonnathan Widodo,jonnathan-widodo-7019@mitra.id,password123,bcrypt
AKUN005708,MITRA,Viola Haryanto,violaharyanto708@gmail.com,password123,bcrypt
AKUN005709,MITRA,Gloria Kurniawan,gloria-kurniawan-7053@corp.id,password123,bcrypt
AKUN005710,MITRA,Taufik Firmansyah,taufik-firmansyah-7070@mitra.id,password123,bcrypt
AKUN005711,MITRA,Ratna Fauzi,ratnafauzi711@mitra.id,password123,bcrypt
AKUN005712,MITRA,Salma Pertiwi,sp05712@outlook.com,password123,bcrypt
AKUN005713,MITRA,Sulastri Akmalin,sulastri.05713@gmail.com,password123,bcrypt
AKUN005714,MITRA,Mardiyah Cahyono,mardiyah-cahyono-7138@mitra.id,password123,bcrypt
AKUN005715,MITRA,Suyatno Mutmainah,suyatno-mutmainah-7155@bisnis.id,password123,bcrypt
AKUN005716,MITRA,Puspita Kusumawati,puspita_kusumawati.5716@mitra.id,password123,bcrypt
AKUN005717,MITRA,Anisa Nuraini,anisa.05717@mitra.id,password123,bcrypt
AKUN005718,MITRA,Rina Nugroho,rina-nugroho-7206@gmail.com,password123,bcrypt
AKUN005719,MITRA,Dian Ningsih,dian_ningsih.5719@mitra.id,password123,bcrypt
AKUN005720,MITRA,Bayu Amalia,bayu.amalia94@corp.id,password123,bcrypt
AKUN005721,MITRA,Kartika Ade,kartika.05721@corp.id,password123,bcrypt
AKUN005722,MITRA,Galih Dzaki,galih-dzaki-7274@mail.com,password123,bcrypt
AKUN005723,MITRA,Miftah Fadhilah,miftah-fadhilah-7291@mitra.id,password123,bcrypt
AKUN005724,MITRA,Fauzan Ramadhani,fauzan-ramadhani-7308@mitra.id,password123,bcrypt
AKUN005725,MITRA,Annisa Anjani,annisa.anjani2@mitra.id,password123,bcrypt
AKUN005726,MITRA,Lois Santoso,lois.santoso3@gmail.com,password123,bcrypt
AKUN005727,MITRA,Satria Sari,satria.05727@bisnis.id,password123,bcrypt
AKUN005728,MITRA,Prabowo Puspita,prabowopuspita728@mitra.id,password123,bcrypt
AKUN005729,MITRA,Zahra Astuti,za05729@mitra.id,password123,bcrypt
AKUN005730,MITRA,Irfan Meidiyana,im05730@bisnis.id,password123,bcrypt
AKUN005731,MITRA,Retno Pangestu,retno.05731@icloud.com,password123,bcrypt
AKUN005732,MITRA,Naufal Maryati,naufal.maryati9@mail.com,password123,bcrypt
AKUN005733,MITRA,Joko Sutrisno,joko.sutrisno10@gmail.com,password123,bcrypt
AKUN005734,MITRA,Halimah Prakoso,halimah.prakoso11@mail.com,password123,bcrypt
AKUN005735,MITRA,Yuliana Lestari,yl05735@mail.com,password123,bcrypt
AKUN005736,MITRA,Nuraini Maulana,nuraini-maulana-7512@mail.com,password123,bcrypt
AKUN005737,MITRA,Budi Ramadhan,budi.05737@corp.id,password123,bcrypt
AKUN005738,MITRA,Fitri Ryannareta,fitri_ryannareta.5738@gmail.com,password123,bcrypt
AKUN005739,MITRA,Nadia Herfina,nh05739@gmail.com,password123,bcrypt
AKUN005740,MITRA,Arif Wicaksono,arif.wicaksono17@mail.com,password123,bcrypt
AKUN005741,MITRA,Rahayu Herlambang,rahayuherlambang741@mitra.id,password123,bcrypt
AKUN005742,MITRA,Rifqi Setyowati,rifqi.setyowati19@bisnis.id,password123,bcrypt
AKUN005743,MITRA,Citra Asih,citra.asih20@mail.com,password123,bcrypt
AKUN005744,MITRA,Rizka Wahyuni,rizkawahyuni744@gmail.com,password123,bcrypt
AKUN005745,MITRA,Dwi Pramono,dwipramono745@gmail.com,password123,bcrypt
AKUN005746,MITRA,Rasyid Fitriani,rasyid_fitriani.5746@mitra.id,password123,bcrypt
AKUN005747,MITRA,Prayuda Azarel,prayuda-azarel-7699@corp.id,password123,bcrypt
AKUN005748,MITRA,Dhea Syakira,dhea.syakira25@gmail.com,password123,bcrypt
AKUN005749,MITRA,Rizal Ramdani,rizalramdani749@mitra.id,password123,bcrypt
AKUN005750,MITRA,Gilang Wulandari,gw05750@mitra.id,password123,bcrypt
AKUN005751,MITRA,Ayu Pawestri,ayu-pawestri-7767@gmail.com,password123,bcrypt
AKUN005752,MITRA,Rendra Wibowo,rendra-wibowo-7784@corp.id,password123,bcrypt
AKUN005753,MITRA,Titin Rahmawati,titin.rahmawati30@corp.id,password123,bcrypt
