pelaku_umkm_id,akun_id,nama_pelaku,nik,no_hp,email,alamat,status_aktif,is_deleted,deleted_at,archived_at,created_at,updated_at
PLK004334,AKUN004584,Puspita Hidayat,3171010411946781,085884309823,ph04584@gmail.com,Alamat sesuai lokasi usaha Toko Eco Craft Serum,true,false,,,2026-03-21 08:02:21,2026-05-26 08:02:21
PLK004335,AKUN004585,Anisa Cahyani,3315011811033893,085111841490,anisa_cahyani.4585@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Eco Craft Tempat,true,false,,,2025-07-16 06:29:53,2025-09-21 06:29:53
PLK004336,AKUN004586,Rina Basuki,3273025906879362,0812784210394,rinabasuki586@gmail.com,Alamat sesuai lokasi usaha Sentra Maju Jaya Lumpia,true,false,,,2024-10-03 07:23:11,2024-12-10 07:23:11
PLK004337,AKUN004587,Dian Manggala,3372051210924560,081256782104,dian_manggala.4587@yahoo.co.id,Alamat sesuai lokasi usaha Kios Rasa Nusantara Dekorasi,true,false,,,2025-04-03 12:24:31,2025-06-11 12:24:31
PLK004338,AKUN004588,Bayu Kusuma,3273016612798565,089752653646,bayu.04588@gmail.com,Alamat sesuai lokasi usaha Warung Herbal Alami Paket,true,false,,,2025-02-07 07:30:27,2025-04-18 07:30:27
PLK004339,AKUN004589,Kartika Azzahra,3471024410004620,0877733120989,kartika.azzahra30@gmail.com,Alamat sesuai lokasi usaha Bengkel Tempe Murni Bumbu,true,false,,,2026-02-27 02:12:35,2026-05-09 02:12:35
PLK004340,AKUN004590,Galih Anggraini,3273020512812888,089653238188,galih-anggraini-8030@gmail.com,Alamat sesuai lokasi usaha Karya Karya Ibu Nasi,true,false,,,2025-03-02 18:02:19,2025-05-13 18:02:19
PLK004341,AKUN004591,Miftah Wijayanti,3313015510964717,0851185631622,miftah.wijayanti32@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Berkah Dekorasi,true,false,,,2024-08-18 11:14:19,2024-10-30 11:14:19
PLK004342,AKUN004592,Fauzan Handayani,3372015702814655,08131056358,fh04592@gmail.com,Alamat sesuai lokasi usaha Sanggar Kriya Indah Frozen,true,false,,,2025-09-16 21:23:19,2025-11-29 21:23:19
PLK004343,AKUN004593,Annisa Wijaya,3273011511698896,0813943697435,aw04593@gmail.com,Alamat sesuai lokasi usaha Lapak Catering Barokah Minyak,true,false,,,2025-12-26 16:02:51,2026-03-11 16:02:51
PLK004344,AKUN004594,Lois Amalia,3372055111819066,085843354058,loisamalia594@gmail.com,Alamat sesuai lokasi usaha Studio Rempah Nusantara Keripik,true,false,,,2024-03-08 10:17:30,2024-05-23 10:17:30
PLK004345,AKUN004595,Satria Ade,3312011412982432,085863083052,satriaade595@gmail.com,Alamat sesuai lokasi usaha Pawon Eco Craft Paket,true,false,,,2025-02-28 20:49:58,2025-05-16 20:49:58
PLK004346,AKUN004596,Bahlil Syakira,3315014211906212,0856883701414,bahlil.04596@gmail.com,Alamat sesuai lokasi usaha Dapur Makmur Serundeng,true,false,,,2025-05-31 06:34:08,2025-08-17 06:34:08
PLK004347,AKUN004597,Rizal Fauziah,3273014811915346,0897138556664,rizal-fauziah-8149@mail.com,Alamat sesuai lokasi usaha Koperasi Snack Ceria Pupuk,true,false,,,2025-11-26 02:22:34,2026-02-13 02:22:34
PLK004348,AKUN004598,Gilang Widodo,3273010903055107,085187301626,gilang.04598@gmail.com,Alamat sesuai lokasi usaha Depot Tani Muda Rengginang,true,false,,,2024-09-08 23:35:27,2024-11-27 23:35:27
PLK004349,AKUN004599,Ayu Haryanto,3311012401881012,081180331520,ayu.haryanto40@bisnis.id,Alamat sesuai lokasi usaha Galeri Rajut Cantik Katalog,true,false,,,2025-12-22 13:17:24,2026-03-13 13:17:24
PLK004350,AKUN004600,Rendra Kurniawan,3273015509722478,08126369991,rk04600@gmail.com,Alamat sesuai lokasi usaha Workshop Susu Segar Sepatu,true,false,,,2026-02-25 10:39:34,2026-05-18 10:39:34
PLK004351,AKUN004601,Titin Firmansyah,3323011309787806,08536282134,titin.04601@gmail.com,Alamat sesuai lokasi usaha Kedai Berkah Frozen,true,false,,,2025-04-16 15:34:39,2025-07-08 15:34:39
PLK004352,AKUN004602,Khusnul Ramadhan,3372035409794372,08977565733,khusnulramadhan602@bisnis.id,Alamat sesuai lokasi usaha Toko Sejahtera Jasa,true,false,,,2024-11-02 22:32:30,2025-01-25 22:32:30
PLK004353,AKUN004603,Wulan Ryannareta,3312010901975529,081185018315,wulan_ryannareta.4603@bisnis.id,Alamat sesuai lokasi usaha Rumah Kemasan Batik Lestari Landing,true,false,,,2024-06-14 15:49:57,2024-09-07 15:49:57
PLK004354,AKUN004604,Mursid Yusnita,3372044412935506,081215198622,mursid_yusnita.4604@gmail.com,Alamat sesuai lokasi usaha Sentra Digital Kreatif Desain,true,false,,,2024-03-18 01:49:35,2024-06-12 01:49:35
PLK004355,AKUN004605,Nur Fadhilah,3312011104811283,0852290751466,nf04605@gmail.com,Alamat sesuai lokasi usaha Kios Oleh-Oleh Solo Paket,true,false,,,2025-06-10 10:56:30,2025-09-05 10:56:30
PLK004356,AKUN004606,Putri Ramadhani,3323010110827991,085650380078,putri_ramadhani.4606@icloud.com,Alamat sesuai lokasi usaha Warung Bumi Pangan Wedang,true,false,,,2024-11-29 15:34:23,2025-02-25 15:34:23
PLK004357,AKUN004607,Aulia Anjani,3578022608985942,081268708301,aa04607@gmail.com,Alamat sesuai lokasi usaha Bengkel Sinar Baru Hijab,true,false,,,2025-10-19 20:52:57,2026-01-16 20:52:57
PLK004358,AKUN004608,Teguh Santoso,3578014311753953,0888121834761,teguh.04608@gmail.com,Alamat sesuai lokasi usaha Karya Digital Kreatif Sabun,true,false,,,2025-03-11 18:24:20,2025-06-09 18:24:20
PLK004359,AKUN004609,Kirana Sari,3372020610011843,089931635346,kirana.sari50@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Roti Hangat Frozen,true,false,,,2025-02-01 06:57:56,2025-05-03 06:57:56
PLK004360,AKUN004610,Dimas Puspita,3273016805692222,088215055453,dimas_puspita.4610@gmail.com,Alamat sesuai lokasi usaha Sanggar Karya Ibu Produk,true,false,,,2024-06-08 07:16:25,2024-09-08 07:16:25
PLK004361,AKUN004611,Aditya Aryati,3372012005032255,087769047680,adityaaryati611@gmail.com,Alamat sesuai lokasi usaha Lapak Susu Segar Konsultasi,true,false,,,2026-02-04 01:48:59,2026-05-08 01:48:59
PLK004362,AKUN004612,Naila Afifansyah,3171024103746467,081139231334,naila.04612@gmail.com,Alamat sesuai lokasi usaha Studio Maju Jaya Keripik,true,false,,,2024-01-04 19:36:45,2024-04-07 19:36:45
PLK004363,AKUN004613,Reza Wicaksono,3471026006726598,081168739421,reza.wicaksono54@gmail.com,Alamat sesuai lokasi usaha Pawon Mandiri Jasa,true,false,,,2026-03-28 20:16:06,2026-07-01 20:16:06
PLK004364,AKUN004614,Raihan Herlambang,3578012704743451,085864823622,rh04614@outlook.com,Alamat sesuai lokasi usaha Dapur Herbal Alami Batik,true,false,,,2025-05-28 06:29:33,2025-09-01 06:29:33
PLK004365,AKUN004615,Viola Setyowati,3313015011918269,085870757792,viola-setyowati-8455@gmail.com,Alamat sesuai lokasi usaha Koperasi Susu Segar Jamur,false,false,,,2026-05-12 08:11:28,2026-05-12 08:11:28
PLK004366,AKUN004616,Aisyah Asih,3171011510777191,08556812112,aisyah.asih57@outlook.com,Alamat sesuai lokasi usaha Depot Karya Ibu Aneka,true,false,,,2026-05-04 23:50:15,2026-05-05 23:50:15
PLK004367,AKUN004617,Sofyan Wahyuni,3316010409834980,085861161696,sw04617@gmail.com,Alamat sesuai lokasi usaha Galeri Sejahtera Snack,true,false,,,2025-10-19 14:25:20,2025-10-21 14:25:20
PLK004368,AKUN004618,Sri Pramono,3578012206742874,085324646662,sri.pramono59@gmail.com,Alamat sesuai lokasi usaha Workshop Batik Lestari Jahe,true,false,,,2025-05-06 17:30:28,2025-05-09 17:30:28
PLK004369,AKUN004619,Tania Amin,3372014210999743,08553302904,tania.04619@gmail.com,Alamat sesuai lokasi usaha Kedai Digital Kreatif Pempek,true,false,,,2025-12-31 15:56:38,2026-01-04 15:56:38
PLK004370,AKUN004620,Suhartini Mahardika,3372054106786641,089952219875,sm04620@gmail.com,Alamat sesuai lokasi usaha Toko Oleh-Oleh Solo Lumpia,true,false,,,2024-07-10 14:49:24,2024-07-15 14:49:24
PLK004371,AKUN004621,Rois Nugraha,3372032704951507,085830300719,rois.nugraha62@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Berkah Produk,true,false,,,2024-03-08 01:29:18,2024-03-14 01:29:18
PLK004372,AKUN004622,Darsih Rohmah,3471022602024366,081196166663,dr04622@gmail.com,Alamat sesuai lokasi usaha Sentra Makmur Desain,true,false,,,2025-11-25 22:18:05,2025-12-02 22:18:05
PLK004373,AKUN004623,Gita Pratiwi,3315010107896795,085618294551,gita.pratiwi64@gmail.com,Alamat sesuai lokasi usaha Kios Maju Jaya Servis,true,false,,,2025-02-11 14:19:54,2025-02-19 14:19:54
PLK004374,AKUN004624,Ahmad Kusnadi,3273022004968102,0882598616804,ahmad.04624@gmail.com,Alamat sesuai lokasi usaha Warung Snack Ceria Souvenir,true,false,,,2026-03-11 08:14:49,2026-03-20 08:14:49
PLK004375,AKUN004625,Hendra Saputra,3311014206022436,081335615975,hendra.saputra66@mail.com,Alamat sesuai lokasi usaha Bengkel Rempah Nusantara Perlengkapan,true,false,,,2025-09-15 10:05:53,2025-09-25 10:05:53
PLK004376,AKUN004626,Fajar Permata,3372011608008290,088212039295,fajar.permata67@gmail.com,Alamat sesuai lokasi usaha Karya Susu Segar Sambal,true,false,,,2025-01-27 05:57:38,2025-02-07 05:57:38
PLK004377,AKUN004627,Lestari Haunan,3372041501696023,0857310339363,lestari.haunan68@umkm.id,Alamat sesuai lokasi usaha Rumah Produksi Berkah Lumpia,true,false,,,2025-06-27 23:48:14,2025-07-09 23:48:14
PLK004378,AKUN004628,Andi Hylmi,3578022104712041,085231030258,ah04628@outlook.com,Alamat sesuai lokasi usaha Sanggar Mandiri Roti,true,false,,,2026-03-23 17:58:56,2026-04-05 17:58:56
PLK004379,AKUN004629,Hana Lahadalia,3171021302953916,089654287222,hl04629@bisnis.id,Alamat sesuai lokasi usaha Lapak Batik Lestari Desain,true,false,,,2024-03-13 04:56:38,2024-03-27 04:56:38
PLK004380,AKUN004630,Vina Syahputra,3372031210781522,088250290500,vs04630@mail.com,Alamat sesuai lokasi usaha Studio Kue Tradisi Produk,true,false,,,2025-08-13 15:31:38,2025-08-28 15:31:38
PLK004381,AKUN004631,Mega Susanti,3315011711801931,081126214826,mega.susanti72@gmail.com,Alamat sesuai lokasi usaha Pawon Rempah Nusantara Peyek,true,false,,,2025-01-12 11:48:02,2025-01-28 11:48:02
PLK004382,AKUN004632,Fikri Rachman,3273016003686525,085394007151,fr04632@gmail.com,Alamat sesuai lokasi usaha Dapur Bumi Pangan Dress,true,false,,,2026-01-07 06:31:17,2026-01-24 06:31:17
PLK004383,AKUN004633,Rambat Utami,3317011308753988,085825004537,rambatutami633@gmail.com,Alamat sesuai lokasi usaha Koperasi Sinar Baru Pempek,true,false,,,2025-07-21 23:14:28,2025-08-08 23:14:28
PLK004384,AKUN004634,Prayuda Setiawan,3471010501857458,0881347450202,prayudasetiawan634@gmail.com,Alamat sesuai lokasi usaha Depot Snack Ceria Roti,true,false,,,2025-03-09 09:49:01,2025-03-28 09:49:01
PLK004385,AKUN004635,Dhea Fauzi,3171022506764350,085852319019,df04635@umkm.id,Alamat sesuai lokasi usaha Galeri Roti Hangat Sambal,true,false,,,2026-04-01 05:41:39,2026-04-21 05:41:39
PLK004386,AKUN004636,Yoga Pertiwi,3322010306812556,0888114228633,yoga-pertiwi-8812@gmail.com,Alamat sesuai lokasi usaha Workshop Kue Tradisi Frozen,true,false,,,2024-05-14 04:24:44,2024-06-04 04:24:44
PLK004387,AKUN004637,Yuni Herfina,3471015506711629,089554081019,yuni_herfina.4637@gmail.com,Alamat sesuai lokasi usaha Kedai Pasar Rakyat Nasi,true,false,,,2025-10-21 06:11:46,2025-11-12 06:11:46
PLK004388,AKUN004638,Febri Hermawan,3273024904762801,087754693399,febrihermawan638@gmail.com,Alamat sesuai lokasi usaha Toko Rasa Nusantara Minyak,true,false,,,2025-06-19 08:45:05,2025-07-12 08:45:05
PLK004389,AKUN004639,Adit Hakim,3315011408777150,08534149844,adit.hakim80@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Kopi Kartasura Bakpia,true,false,,,2024-01-09 14:12:58,2024-02-02 14:12:58
PLK004390,AKUN004640,Endang Maharani,3323012510805029,085330388251,em04640@gmail.com,Alamat sesuai lokasi usaha Sentra Herbal Alami Katalog,true,false,,,2025-01-04 19:37:34,2025-01-29 19:37:34
PLK004391,AKUN004641,Mujiono Prasetyo,3315016509748740,089955695046,mujiono_prasetyo.4641@gmail.com,Alamat sesuai lokasi usaha Kios Tempe Murni Paket,true,false,,,2025-05-03 23:13:09,2025-05-29 23:13:09
PLK004392,AKUN004642,Devi Purnomo,3372011707797332,082257674986,devi.04642@gmail.com,Alamat sesuai lokasi usaha Warung Karya Ibu Kue,true,false,,,2024-04-14 22:13:30,2024-05-11 22:13:30
PLK004393,AKUN004643,Syifa Anwar,3471024802868095,085352840013,syifaanwar643@gmail.com,Alamat sesuai lokasi usaha Bengkel Sejahtera Bumbu,true,false,,,2024-09-08 17:10:53,2024-10-06 17:10:53
PLK004394,AKUN004644,Dewi Astuti,3471022102866721,0888208743222,dewi_astuti.4644@bisnis.id,Alamat sesuai lokasi usaha Karya Sinar Baru Laundry,true,false,,,2025-01-09 22:23:21,2025-02-07 22:23:21
PLK004395,AKUN004645,Wahyu Artanti,3325016404729239,085176529744,wahyu.04645@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Digital Kreatif Aneka,true,false,,,2025-03-02 21:50:40,2025-04-01 21:50:40
PLK004396,AKUN004646,Farhan Cahyono,3372031410825305,085332202544,farhan-cahyono-8982@gmail.com,Alamat sesuai lokasi usaha Sanggar Oleh-Oleh Solo Desain,true,false,,,2025-06-08 16:04:52,2025-07-09 16:04:52
PLK004397,AKUN004647,Salsa Mutmainah,3372025007916150,0896397549176,salsa.mutmainah88@gmail.com,Alamat sesuai lokasi usaha Lapak Berkah Aneka,true,false,,,2026-03-07 06:27:00,2026-04-08 06:27:00
PLK004398,AKUN004648,Bagus Kusumawati,3471025804755006,082154462580,baguskusumawati648@gmail.com,Alamat sesuai lokasi usaha Studio Makmur Frozen,true,false,,,2025-11-19 13:38:22,2025-12-22 13:38:22
PLK004399,AKUN004649,Niken Nuraini,3471014410948262,087755704887,niken.04649@gmail.com,Alamat sesuai lokasi usaha Pawon Rasa Nusantara Abon,true,false,,,2026-05-04 01:55:00,2026-06-07 01:55:00
PLK004400,AKUN004650,Dinda Nugroho,3471015504922334,085849205173,dinda-nugroho-9050@gmail.com,Alamat sesuai lokasi usaha Dapur Roti Hangat Gula,true,false,,,2024-08-24 04:30:05,2024-09-28 04:30:05
PLK004401,AKUN004651,Pram Ningsih,3372052509004577,087796562115,pram_ningsih.4651@gmail.com,Alamat sesuai lokasi usaha Koperasi Rajut Cantik Rengginang,true,false,,,2024-07-02 04:45:42,2024-08-07 04:45:42
PLK004402,AKUN004652,Adeliya Fitriani,3327015803919445,089644438968,adeliyafitriani652@icloud.com,Alamat sesuai lokasi usaha Depot Susu Segar Jasa,true,false,,,2026-03-11 19:52:14,2026-04-17 19:52:14
PLK004403,AKUN004653,Jonnathan Azarel,3273012306685629,0813309012133,jonnathan.azarel94@gmail.com,Alamat sesuai lokasi usaha Galeri Maju Jaya Jamur,true,false,,,2025-09-16 13:16:30,2025-10-24 13:16:30
PLK004404,AKUN004654,Meiva Pangestu,3171020601719365,087756391523,meiva.pangestu95@bisnis.id,Alamat sesuai lokasi usaha Workshop Snack Ceria Perlengkapan,true,false,,,2025-01-19 11:35:16,2025-02-27 11:35:16
PLK004405,AKUN004655,Zahra Maryati,3273025207855008,082249225874,zahra-maryati-9135@bisnis.id,Alamat sesuai lokasi usaha Kedai Kopi Kartasura Lilin,true,false,,,2024-07-02 09:33:05,2024-08-11 09:33:05
PLK004406,AKUN004656,Irfan Sutrisno,3372020110763061,085829583116,irfan-sutrisno-9152@gmail.com,Alamat sesuai lokasi usaha Toko Digital Kreatif Jasa,true,false,,,2025-04-28 13:43:11,2025-06-08 13:43:11
PLK004407,AKUN004657,Retno Prakoso,3578014904047882,08828095671,retno_prakoso.4657@umkm.id,Alamat sesuai lokasi usaha Rumah Kemasan Rempah Nusantara Bakpia,true,false,,,2025-08-02 01:15:45,2025-09-13 01:15:45
PLK004408,AKUN004658,Naufal Lestari,3171012311912512,08984227344,naufal_lestari.4658@bisnis.id,Alamat sesuai lokasi usaha Sentra Sejahtera Krim,true,false,,,2025-04-18 09:02:50,2025-05-31 09:02:50
PLK004409,AKUN004659,Joko Maulana,3311016706978760,08789432327,jokomaulana659@gmail.com,Alamat sesuai lokasi usaha Kios Sinar Baru Jasa,true,false,,,2025-08-16 06:56:20,2025-09-29 06:56:20
PLK004410,AKUN004660,Halimah Mulyani,3372041609754686,087852022029,halimah-mulyani-9220@yahoo.co.id,Alamat sesuai lokasi usaha Warung Digital Kreatif Shampoo,true,false,,,2025-04-06 01:41:28,2025-05-21 01:41:28
PLK004411,AKUN004661,Yuliana Ungu,3322011212987604,0855164709986,yuliana.ungu5@gmail.com,Alamat sesuai lokasi usaha Bengkel Oleh-Oleh Solo Minyak,true,false,,,2026-02-28 10:53:33,2026-04-15 10:53:33
PLK004412,AKUN004662,Nuraini Subianto,3171026812895975,088827656425,ns04662@gmail.com,Alamat sesuai lokasi usaha Karya Kue Tradisi Totebag,true,false,,,2026-04-10 00:50:11,2026-05-27 00:50:11
PLK004413,AKUN004663,Budi Ramdani,3578024407698918,08222921353,br04663@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Susu Segar Jasa,true,false,,,2025-01-12 11:11:08,2025-03-01 11:11:08
PLK004414,AKUN004664,Fitri Wulandari,3322012302776020,08551644335,fitri_wulandari.4664@mail.com,Alamat sesuai lokasi usaha Sanggar Makmur Hampers,true,false,,,2024-01-25 05:08:27,2024-03-14 05:08:27
PLK004415,AKUN004665,Nadia Pawestri,3372046812856365,085324801719,nadia_pawestri.4665@gmail.com,Alamat sesuai lokasi usaha Lapak Digital Kreatif Minuman,true,false,,,2025-10-30 05:47:03,2025-12-19 05:47:03
PLK004416,AKUN004666,Arif Wibowo,3273011603857361,081322132212,arif_wibowo.4666@gmail.com,Alamat sesuai lokasi usaha Studio Herbal Alami Sirup,true,false,,,2025-09-25 22:55:02,2025-11-15 22:55:02
PLK004417,AKUN004667,Rahayu Rahmawati,3171010301769077,085510339752,rr04667@gmail.com,Alamat sesuai lokasi usaha Pawon Tempe Murni Scarf,true,false,,,2026-03-20 01:49:13,2026-05-11 01:49:13
PLK004418,AKUN004668,Rifqi Suryani,3372042003733923,0852208568432,rs04668@gmail.com,Alamat sesuai lokasi usaha Dapur Karya Ibu Dimsum,true,false,,,2024-06-26 11:37:11,2024-08-18 11:37:11
PLK004419,AKUN004669,Citra Hapsari,3471021708025967,088155666495,citra.hapsari13@gmail.com,Alamat sesuai lokasi usaha Koperasi Sejahtera Kemeja,true,false,,,2025-04-13 20:42:31,2025-06-06 20:42:31
PLK004420,AKUN004670,Rizka Akmalin,3314014211916070,081263661874,rizka.akmalin14@gmail.com,Alamat sesuai lokasi usaha Depot Kriya Indah Katalog,true,false,,,2025-10-02 04:03:18,2025-11-26 04:03:18
PLK004421,AKUN004671,Dwi Sulistyo,3372015311009389,089624087423,dwi.04671@gmail.com,Alamat sesuai lokasi usaha Galeri Digital Kreatif Roti,true,false,,,2025-03-10 00:21:30,2025-05-05 00:21:30
PLK004422,AKUN004672,Rasyid Gunawan,3372051705925085,0882875034535,rasyid.04672@icloud.com,Alamat sesuai lokasi usaha Workshop Roti Hangat Jasa,true,false,,,2024-02-10 05:50:50,2024-04-07 05:50:50
PLK004423,AKUN004673,Anindya Prabawa,3317015211957920,087863849484,ap04673@bisnis.id,Alamat sesuai lokasi usaha Kedai Kue Tradisi Paket,true,false,,,2025-10-05 18:48:04,2025-12-02 18:48:04
PLK004424,AKUN004674,Angelina Rahman,3315016610726125,0881936756513,angelina_rahman.4674@outlook.com,Alamat sesuai lokasi usaha Toko Pasar Rakyat Servis,true,false,,,2024-11-09 02:41:51,2025-01-07 02:41:51
PLK004425,AKUN004675,Rama Hidayat,3372036610866915,082386842522,rama.hidayat19@mail.com,Alamat sesuai lokasi usaha Rumah Kemasan Rasa Nusantara Rengginang,true,false,,,2026-01-09 11:08:17,2026-03-10 11:08:17
PLK004426,AKUN004676,Eka Cahyani,3322010912851495,088282875065,eka-cahyani-9492@gmail.com,Alamat sesuai lokasi usaha Sentra Tani Muda Kacang,true,false,,,2025-10-25 09:11:51,2025-12-25 09:11:51
PLK004427,AKUN004677,Rizqi Basuki,3471021304974382,081295319872,rizqi-basuki-9509@gmail.com,Alamat sesuai lokasi usaha Kios Rempah Nusantara Perlengkapan,true,false,,,2026-02-22 08:31:47,2026-04-25 08:31:47
PLK004428,AKUN004678,Lukman Manggala,3171024511688471,082217657215,lukman_manggala.4678@gmail.com,Alamat sesuai lokasi usaha Warung Pasar Rakyat Sayur,true,false,,,2024-11-20 05:16:07,2025-01-22 05:16:07
PLK004429,AKUN004679,Dewanto Kusuma,3578022511758042,0877793970509,dewanto.04679@gmail.com,Alamat sesuai lokasi usaha Bengkel Maju Jaya Bibit,true,false,,,2024-02-23 00:07:25,2024-04-27 00:07:25
PLK004430,AKUN004680,Slamet Azzahra,3372026002998441,082214676804,slametazzahra680@gmail.com,Alamat sesuai lokasi usaha Karya Mandiri Bumbu,true,false,,,2025-02-09 21:04:10,2025-04-15 21:04:10
PLK004431,AKUN004681,Rengga Anggraini,3273021611736748,089814073371,rengga_anggraini.4681@outlook.com,Alamat sesuai lokasi usaha Rumah Produksi Herbal Alami Kopi,true,false,,,2026-03-24 00:04:38,2026-05-29 00:04:38
PLK004432,AKUN004682,Rohman Wijayanti,3471012708938651,0855720065514,rohman_wijayanti.4682@gmail.com,Alamat sesuai lokasi usaha Sanggar Catering Barokah Sambal,true,false,,,2025-07-17 22:33:51,2025-09-22 22:33:51
PLK004433,AKUN004683,Agus Handayani,3372026305766027,0812872109861,agus.04683@outlook.com,Alamat sesuai lokasi usaha Lapak Oleh-Oleh Solo Paket,true,false,,,2024-09-30 04:47:36,2024-12-07 04:47:36
PLK004434,AKUN004684,Tri Wijaya,3316012608808461,081348540239,tri_wijaya.4684@gmail.com,Alamat sesuai lokasi usaha Studio Bumi Pangan Serundeng,true,false,,,2026-01-14 12:58:55,2026-03-24 12:58:55
PLK004435,AKUN004685,Intan Amalia,3273014207779171,08236778093,intan_amalia.4685@gmail.com,Alamat sesuai lokasi usaha Pawon Makmur Jasa,true,false,,,2026-05-13 05:25:41,2026-07-22 05:25:41
PLK004436,AKUN004686,Nugroho Ade,3313016511923468,0811596477104,nugroho.ade30@gmail.com,Alamat sesuai lokasi usaha Dapur Rasa Nusantara Jasa,true,false,,,2026-03-31 00:42:34,2026-06-10 00:42:34
PLK004437,AKUN004687,Sekar Syakira,3578016102776320,085134766636,ss04687@gmail.com,Alamat sesuai lokasi usaha Koperasi Roti Hangat Kemeja,true,false,,,2025-07-05 09:02:48,2025-09-15 09:02:48
PLK004438,AKUN004688,Ilham Fauziah,3312012712913801,0895387669397,ilham.04688@outlook.com,Alamat sesuai lokasi usaha Depot Kue Tradisi Dimsum,true,false,,,2024-08-07 09:31:50,2024-10-19 09:31:50
PLK004439,AKUN004689,Ari Widodo,3171025106885130,089557397792,ari-widodo-9713@gmail.com,Alamat sesuai lokasi usaha Galeri Sejahtera Paket,true,false,,,2025-11-01 18:12:28,2026-01-14 18:12:28
PLK004440,AKUN004690,Suryo Haryanto,3171025011884753,082338289551,suryo-haryanto-9730@gmail.com,Alamat sesuai lokasi usaha Workshop Berkah Jasa,true,false,,,2025-11-16 06:06:20,2026-01-30 06:06:20
PLK004441,AKUN004691,Darel Kurniawan,3372055802911434,0855160427752,darel_kurniawan.4691@mail.com,Alamat sesuai lokasi usaha Kedai Tani Muda Aromaterapi,true,false,,,2024-12-14 23:40:04,2025-02-28 23:40:04
PLK004442,AKUN004692,Rexy Firmansyah,3316015012878693,081378173125,rexyfirmansyah692@gmail.com,Alamat sesuai lokasi usaha Toko Rajut Cantik Minyak,true,false,,,2025-04-05 00:47:19,2025-06-21 00:47:19
PLK004443,AKUN004693,Prabowo Ramadhan,3311014606817015,089620280857,praboworamadhan693@gmail.com,Alamat sesuai lokasi usaha Rumah Kemasan Tempe Murni Dress,true,false,,,2025-09-07 20:54:15,2025-11-24 20:54:15
PLK004444,AKUN004694,Khairunnisa Ryannareta,3315016207777422,08224671563,kr04694@bisnis.id,Alamat sesuai lokasi usaha Sentra Rempah Nusantara Jasa,true,false,,,2025-09-03 12:15:00,2025-11-21 12:15:00
PLK004445,AKUN004695,Hafizh Yusnita,3312015005929175,0857163853695,hafizh.04695@gmail.com,Alamat sesuai lokasi usaha Kios Sejahtera Rengginang,true,false,,,2024-11-09 09:20:19,2025-01-28 09:20:19
PLK004446,AKUN004696,Nurul Fadhilah,3273021110719150,088264020677,nurul.fadhilah40@outlook.com,Alamat sesuai lokasi usaha Warung Tani Muda Paket,true,false,,,2024-05-15 17:20:35,2024-08-04 17:20:35
PLK004447,AKUN004697,Naufan Ramadhani,3372040909006382,085273074803,naufan.04697@icloud.com,Alamat sesuai lokasi usaha Bengkel Catering Barokah Sabun,true,false,,,2025-03-10 23:49:36,2025-05-31 23:49:36
PLK004448,AKUN004698,Sriyono Anjani,3327011212745329,08518403454,sriyono.anjani42@gmail.com,Alamat sesuai lokasi usaha Karya Susu Segar Paket,true,false,,,2026-05-10 13:19:28,2026-08-01 13:19:28
PLK004449,AKUN004699,Latifah Santoso,3315015601835304,085217800080,latifahsantoso699@gmail.com,Alamat sesuai lokasi usaha Rumah Produksi Eco Craft Tas,true,false,,,2024-09-05 10:58:56,2024-11-28 10:58:56
PLK004450,AKUN004700,Krisna Sari,3471015505797242,08781324933,krisna-sari-9900@gmail.com,Alamat sesuai lokasi usaha Sanggar Sinar Baru Bibit,true,false,,,2025-07-22 09:15:24,2025-10-15 09:15:24
PLK004451,AKUN004701,Novi Puspita,3372046002749207,085718460615,novi.puspita45@gmail.com,Alamat sesuai lokasi usaha Lapak Rasa Nusantara Kemeja,true,false,,,2025-07-20 13:53:06,2025-10-14 13:53:06
PLK004452,AKUN004702,Siti Aryati,3314016805817275,087857430732,siti.aryati46@gmail.com,Alamat sesuai lokasi usaha Studio Kopi Kartasura Servis,true,false,,,2026-01-25 14:49:04,2026-04-22 14:49:04
PLK004453,AKUN004703,Yusuf Afifansyah,3323014311706188,087889674917,ya04703@gmail.com,Alamat sesuai lokasi usaha Pawon Rajut Cantik Sirup,true,false,,,2025-11-04 14:14:33,2026-01-31 14:14:33
PLK004454,AKUN004704,Rizky Wicaksono,3471012808807903,081253129397,rw04704@icloud.com,Alamat sesuai lokasi usaha Dapur Pasar Rakyat Shampoo,true,false,,,2024-01-30 20:07:14,2024-04-28 20:07:14
PLK004455,AKUN004705,Maya Herlambang,3314010704792316,08533822525,mh04705@gmail.com,Alamat sesuai lokasi usaha Koperasi Maju Jaya Lulur,true,false,,,2026-04-23 22:00:40,2026-07-22 22:00:40
PLK004456,AKUN004706,Rafi Setyowati,3313011505756684,08952779527,rafi.setyowati50@gmail.com,Alamat sesuai lokasi usaha Depot Mandiri Peyek,true,false,,,2025-04-11 09:41:10,2025-07-11 09:41:10
