akun_id,peran_id,nama_lengkap,email,no_hp,password_hash,status_aktif,email_verified_at,last_login_at,created_at,updated_at
AKUN005279,MITRA,Ayu Purnomo,ap05279@mitra.id,0853315008494,sha256$O-3mP9Oym7b2xyhE_dXVoA$01e1d67dd16287a66aa2e8e4c6324b2c26f2335eeae300c63cd6aa754a83ab01,true,2024-05-07 17:04:22,2026-04-18 10:45:13,2024-05-06 04:04:22,2026-04-18 10:45:13
AKUN005280,MITRA,Rendra Anwar,rendra.05280@gmail.com,08135859749,sha256$AqtBoy8E3yuQep5xI2kIpA$ca00471d8fabc3d947686bfcb1c8cde4460a823caafe5692b9a0c297e99c4f45,true,2025-01-10 17:42:22,2026-01-31 18:45:19,2025-01-08 02:42:22,2026-01-31 18:45:19
AKUN005281,MITRA,Titin Astuti,titin_astuti.5281@mitra.id,08519493677,sha256$J58-TawfNZZT9WAzFUOrHA$2599f5f951f24c14349ce743e478a3e2ee6324aabfa3b51e40e1a2b11ae41c19,true,2024-06-24 03:12:14,2024-10-19 01:28:20,2024-06-21 07:12:14,2024-10-19 01:28:20
AKUN005282,MITRA,Khusnul Artanti,khusnul_artanti.5282@bisnis.id,0851959743580,sha256$aG_a14qoKTFYcMZ2yYZ76A$fcd6e07b934ce867e05775fef33348d5072e819f3319371a3df6c14e9e6e705e,true,2024-09-27 22:11:21,2026-03-05 09:00:22,2024-09-26 12:11:21,2026-03-05 09:00:22
AKUN005283,MITRA,Wulan Cahyono,wulan-cahyono-9811@mitra.id,0896324245654,sha256$DCReIiKXgkDSOmOoK7IWeA$24bbc4d90d45fe5167435bf17b07cd8541b3790e7c5bc5209bd412bc5e705f2f,true,2026-04-02 16:06:05,2026-04-14 15:39:21,2026-04-02 02:06:05,2026-04-14 15:39:21
AKUN005284,MITRA,Mursid Mutmainah,mursid.05284@mitra.id,08116709133,sha256$le9rzvgiLsiNhL7741YX5g$1597466adc6cd9cf78a6633d95fffb566ea78307fc19cd97dc906fe3ac2b873c,true,2024-06-26 03:59:40,2025-04-10 05:05:07,2024-06-23 06:59:40,2025-04-10 05:05:07
AKUN005285,MITRA,Nur Kusumawati,nur.kusumawati47@mail.com,082241307717,sha256$BgCthULXQLEHjulL26SHsw$6fd47af539365d7f8bb4a0f1a9be89a97b531f87eb9f2e9b3aa18962a366e8ce,true,2025-12-07 00:01:45,2026-01-16 23:58:05,2025-12-03 21:01:45,2026-01-16 23:58:05
AKUN005286,MITRA,Putri Nuraini,putrinuraini286@icloud.com,08227805623,sha256$oKC4HsSePrz4HoX_E8dPEQ$bef0e4d9096867048d32bbe8c448cbc58f669e3f0d8af6fb4fca6b079f60c2c5,true,,2026-05-13 21:29:15,2025-12-14 06:27:22,2026-05-13 21:29:15
AKUN005287,MITRA,Aulia Nugroho,aulia_nugroho.5287@mail.com,082265984240,sha256$6RnQjJZsX63A3gswKrhkpw$7b1123221527d9959bde59873db6f3c6cc077d4563fe020f71adb105efd1aa61,true,2025-09-29 01:21:07,2026-01-13 20:10:22,2025-09-26 21:21:07,2026-01-13 20:10:22
AKUN005288,MITRA,Teguh Ningsih,teguh-ningsih-9896@mitra.id,085172380805,sha256$1txr3kgW5T-i9Wbz_MYnhA$d931adbfdd733c0f918dc1aaf131fe94bbf217b06ac87cdee869f2ed4fa02a47,true,2026-02-24 15:18:34,2026-03-23 01:29:38,2026-02-20 17:18:34,2026-03-23 01:29:38
AKUN005289,MITRA,Kirana Fitriani,kirana_fitriani.5289@mitra.id,081136582250,sha256$lkEx9-j5SkjVGhp-KKahow$e4ba735a9acc08c73a74bad1eb1947275063a5981def74185facab9cfda6360c,true,2024-02-11 15:57:08,,2024-02-11 03:57:08,2024-02-11 03:57:08
AKUN005290,MITRA,Dimas Azarel,dimas-azarel-9930@umkm.id,0852860420915,sha256$GiIzFbuwmrHZ9t4L0SfECw$d375cb46d8977d9b92add8baad497345284f50c42a16ba27658be2d00ad20a26,true,2024-11-06 06:05:09,,2024-11-05 11:05:09,2024-11-05 11:05:09
AKUN005291,MITRA,Aditya Pangestu,aditya.05291@mail.com,08886727352,sha256$aLVMAhBCEF0JPOlH0JbZCw$acd265b9fe38e4ea57433900cafc11104856b2ead95e223ed48cb7d1fa891df6,true,2025-01-24 07:05:13,2025-09-23 03:00:28,2025-01-21 10:05:13,2025-09-23 03:00:28
AKUN005292,MITRA,Naila Maryati,naila.maryati54@corp.id,08514907457,sha256$nttZqUJUZ07WkkX4C4I_nA$c521e4a0f6f6794833045224f0234abddaacfa653f50acaf5e623dd6d8053bc4,true,2025-03-11 19:42:55,2026-03-07 07:54:02,2025-03-11 02:42:55,2026-03-07 07:54:02
AKUN005293,MITRA,Reza Sutrisno,reza_sutrisno.5293@corp.id,089847541199,sha256$W0Vu1RH7ElEMzrcwROSeiw$da88196769e4c57f3349f1563f7ca75536be86756782ae55b15f17a75b9cba13,true,2025-05-18 16:21:50,2026-05-02 15:28:04,2025-05-17 02:21:50,2026-05-02 15:28:04
AKUN005294,MITRA,Raihan Prakoso,raihan_prakoso.5294@corp.id,087861925877,sha256$mG90r_JtQ9y-FSrNEiBf1g$555388abc4a2b40c9e70faa96a7ebc0689c189468d3965ff691c0b085bee7523,true,2025-04-30 12:04:01,,2025-04-28 14:04:01,2025-04-28 14:04:01
AKUN005295,MITRA,Viola Lestari,viola.lestari57@corp.id,08976496601,sha256$EikNRqu6ZK56PuB4ax0UhA$7a8dba31b573696e1930baea831b179646df108a27295d83d0e65f47545382e2,true,2025-03-02 22:47:14,2026-03-17 21:07:19,2025-02-28 08:47:14,2026-03-17 21:07:19
AKUN005296,MITRA,Aisyah Maulana,aisyah.maulana58@corp.id,08584325267,sha256$uMFFsD5K_NeQMrrj733A8Q$71cfd74effbed49eb1f7b9b0997105afcf64f0d75a0dc00a4c1ab65902a5b9cf,true,2025-04-23 16:32:43,2026-01-05 07:37:06,2025-04-20 20:32:43,2026-01-05 07:37:06
AKUN005297,MITRA,Sofyan Mulyani,sm05297@gmail.com,089729768583,sha256$S_TYyP1bYGxGnzrUputcQg$d184d4e578726c95ff54ab08695b66ceb023803d127060bab3e2c91365e3966f,true,2024-07-26 23:05:06,2025-04-02 01:02:21,2024-07-26 13:05:06,2025-04-02 01:02:21
AKUN005298,MITRA,Sri Ungu,sriungu298@mail.com,081236558143,sha256$lRVUXnXCMeQOiDGYUTtUOg$5e799c3a4dce14b75d2e40e13f45e7988cb6d7898a3429336e05475aca3ea493,true,2026-01-22 12:30:23,2026-02-10 13:13:00,2026-01-20 05:30:23,2026-02-10 13:13:00
AKUN005299,MITRA,Tania Subianto,tania.subianto61@yahoo.co.id,082251967050,sha256$mrYkAwH9WtPbNiHus8S54A$1f559afeb91cb9802172ca7b528c7016d15c34df44715442ac8ca4badae341b3,true,2026-02-05 03:31:58,2026-03-07 14:52:40,2026-02-01 16:31:58,2026-03-07 14:52:40
AKUN005300,MITRA,Suhartini Ramdani,suhartiniramdani300@gmail.com,085360993136,sha256$FQUNWnGeRipov-MtmfDLxg$b4774d9069ca7db2a1bc8d51ef91d5966db10dd3669aa6966357c62b635ef0d5,true,,2025-10-05 08:58:09,2024-09-28 13:19:03,2025-10-05 08:58:09
AKUN005301,MITRA,Rois Wulandari,rois-wulandari-0117@corp.id,085796996436,sha256$YFEu4-svLhxVNFy0D9QNpQ$18b35c30b29e35da4335d5aa41c2b7ecd7b1231aab3b12900cf3df6edc028feb,true,2025-04-29 11:24:09,2025-07-26 13:38:46,2025-04-25 16:24:09,2025-07-26 13:38:46
AKUN005302,MITRA,Darsih Pawestri,darsih_pawestri.5302@corp.id,08782634072,sha256$rH58mCFNnqJ4aXjKmg8IGQ$00eaac029e2bf33ace5d1fa8ef9055dd152086a42e06d2a06e415079d884bb26,true,2025-02-06 05:44:41,,2025-02-04 09:44:41,2025-02-04 09:44:41
AKUN005303,MITRA,Gita Wibowo,gita-wibowo-0151@umkm.id,08986355677,sha256$6yy-tKe1X3Mq50b_uhOwlA$a0a4dd5aef21c9df49069cb023592a5da4add7b2b90cf3a235a465e1d402c83e,false,2024-09-23 17:21:46,2025-07-07 23:16:56,2024-09-21 17:21:46,2025-07-07 23:16:56
AKUN005304,MITRA,Ahmad Rahmawati,ahmad.05304@corp.id,081392285727,sha256$IVi1_rHlHwnKWYnviAK92w$ed59191a37a6456f6bd952aeacb84fbb903f86f08418e845fd551408c6293efc,true,2025-07-28 23:40:52,2026-02-04 19:53:41,2025-07-25 18:40:52,2026-02-04 19:53:41
AKUN005305,MITRA,Hendra Suryani,hendra-suryani-0185@mail.com,08224524116,sha256$EVBR-6aGkc-KIAdm5f6hRw$1b3ac12468910f5bc2b4daa0e6ad28a2d4a0de7e23a0da189cf907bfe24024e3,true,2025-12-21 06:51:28,,2025-12-18 00:51:28,2025-12-18 00:51:28
AKUN005306,MITRA,Fajar Hapsari,fh05306@corp.id,08558783200,sha256$pYKjUnXIcVQZ93d-KSEfoQ$160ff9b620c3e53ba8416c1c0f5b76e64fc716eda2bc2f11775c9fcdacfa48da,true,,,2025-08-02 20:57:35,2025-08-02 20:57:35
AKUN005307,MITRA,Lestari Akmalin,lestari.akmalin69@mail.com,082155401157,sha256$6jtw4s5J-OcpFkpN9gJx7A$a8815055bb0e9e04231260880b3ce5ba7c5eac63e14b0331c38c7b27b9df427b,true,2025-09-26 10:37:12,2026-01-04 21:57:56,2025-09-23 03:37:12,2026-01-04 21:57:56
AKUN005308,MITRA,Andi Sulistyo,andi.05308@corp.id,0856634485003,sha256$sU6JMIavONfHbjVULIr_3A$22c330392f74a1ff6b5db5b56f675be272ab30d06c3660c20ad2573688625a35,true,,2026-05-11 17:27:51,2026-05-04 23:35:17,2026-05-11 17:27:51
AKUN005309,MITRA,Hana Gunawan,hg05309@bisnis.id,082110748723,sha256$V1aAHpRgDkg8q0ghWNGruw$08212ee32502c5aec810f6a5c90f26995e6ae0838bba1452e6158d51d958f0d2,true,2026-01-11 04:56:24,,2026-01-10 09:56:24,2026-01-10 09:56:24
AKUN005310,MITRA,Vina Prabawa,vina-prabawa-0270@corp.id,082394036941,sha256$9X4Im9A6tzuB8d-i0v2t1A$d86fe537e0588d730b5ed509cf21509c0338b3d994f0ad6f096ae4fdd8c265a8,true,2025-03-04 21:45:19,2026-05-13 18:43:48,2025-03-04 20:45:19,2026-05-13 18:43:48
AKUN005311,MITRA,Mega Rahman,megarahman311@corp.id,088896554466,sha256$iNJQDKT23qyrNbW2Q2PYdg$5d784a9ed52b694fb6ccbb500147bcc6f58a8aeb8f237d60225ba167f15d96ec,true,2025-07-01 13:47:04,,2025-06-28 05:47:04,2025-06-28 05:47:04
AKUN005312,MITRA,Fikri Hidayat,fikrihidayat312@corp.id,08775400156,sha256$FXZD-Nu2tqEH0CgzNjdsvQ$e4d2c66f6dbf14bd908d0d8a286d13e35703365a54774748942137603a8c9583,true,2025-05-06 08:42:48,2025-05-23 07:45:35,2025-05-03 06:42:48,2025-05-23 07:45:35
AKUN005313,MITRA,Rambat Cahyani,rambat.05313@gmail.com,082393455234,sha256$PuP3LyXnMnpuw90O4BTtOw$2267e6d25dba7dbe070c7785cf723236cfb66ad4792a6355f9334ef3818fea59,true,,2025-11-15 12:54:01,2024-12-29 05:19:15,2025-11-15 12:54:01
AKUN005314,MITRA,Prayuda Basuki,pb05314@bisnis.id,0853702125987,sha256$u3PUVHN7FriPfNRpLmaXIA$29799c15d115e8a415005071a001a17f4b357ebb13784f2ac8a52a8c77b21857,true,,2026-05-18 07:12:06,2025-10-14 22:21:31,2026-05-18 07:12:06
AKUN005315,MITRA,Dhea Manggala,dm05315@mail.com,085681562483,sha256$EMqZlPpM8wvjzv0h-AuZbw$6b4a3c6f7f8503a9e73d1606ac4650571c1afc9eece6a82cab577dfb0cc63428,true,2025-09-30 16:33:49,2025-12-21 08:37:07,2025-09-30 11:33:49,2025-12-21 08:37:07
AKUN005316,MITRA,Yoga Kusuma,yoga.kusuma78@mitra.id,08786779891,sha256$xHjz4YEr7QCPvamaSbewYQ$65805201e658375feca85bf81f92201867c011551924155e80afa769dc94684e,true,2024-03-21 17:14:28,,2024-03-18 19:14:28,2024-03-18 19:14:28
AKUN005317,MITRA,Yuni Azzahra,yuni_azzahra.5317@corp.id,085617481741,sha256$lSqt6aoscQOV0oq5OgZyHg$ce79a655a6248f0f17f7109697adcdc11b2e3120e2ff6a95e512549c0156fa4c,true,2025-06-06 12:31:58,2026-02-06 15:29:12,2025-06-05 23:31:58,2026-02-06 15:29:12
AKUN005318,MITRA,Febri Anggraini,febri-anggraini-0406@gmail.com,0812927761796,sha256$b4dqTjtex9rZMEY7zx_UCQ$b3422b7666ad2fc8750dee2b5d319e8d13aba106829042932ef47820e046706c,true,2025-11-03 00:33:57,2026-01-03 18:54:39,2025-11-01 11:33:57,2026-01-03 18:54:39
AKUN005319,MITRA,Adit Wijayanti,adit.05319@outlook.com,087881811876,sha256$hgtxYXWhU0wFzHLA9qm-Iw$f232b09e3f90e602efb94eab150a3a6848497d1cda4fc68a00dbdd677ea3a743,true,2026-01-30 15:46:39,2026-04-17 00:34:43,2026-01-26 19:46:39,2026-04-17 00:34:43
AKUN005320,MITRA,Endang Handayani,endang.05320@mail.com,085565027121,sha256$GPa1cXe-g9REEIy6-UlXUw$61fb1155e098e667972881750af9e3ba9b9446f485451b5eee5cba5efc58ed46,true,2025-11-24 16:41:41,,2025-11-23 04:41:41,2025-11-23 04:41:41
AKUN005321,MITRA,Mujiono Wijaya,mujiono.05321@corp.id,081371072502,sha256$V2kpSzBJm9SLTySAFPbE7A$57ecaa914dc121b59efac04a632e12c6bfd69baf81509cf89feec6c6b24d7800,true,2025-03-29 22:23:43,2025-06-22 13:48:40,2025-03-29 19:23:43,2025-06-22 13:48:40
AKUN005322,MITRA,Devi Amalia,deviamalia322@mail.com,081232360516,sha256$eTX3p4qAKjyJNIHOkQcc7A$c8c631ecb7f127073596a06e316d4b7b08cf0e6541e9e040c3f2af52ad79ab6d,true,2026-01-30 01:53:40,2026-05-25 19:14:41,2026-01-27 08:53:40,2026-05-25 19:14:41
AKUN005323,MITRA,Syifa Ade,syifa.05323@gmail.com,085327920117,sha256$CwQ1L6QXLFIAfz6by3XKDw$78ac91fe963c67db6f5634b0957c9fb1fbdc9f36bb2ff817a66439034ef10138,true,2025-09-28 13:03:33,2026-01-12 20:21:37,2025-09-24 21:03:33,2026-01-12 20:21:37
AKUN005324,MITRA,Dewi Syakira,dewi.05324@mail.com,08981669786,sha256$4k_5kOq-g_IXghm_kNDkYA$cc3d78bf42ff965b922dba73ba0d131e4a58c5b21ee4c7a40e35751340f95fc6,true,2025-10-24 01:11:30,2026-05-06 19:02:08,2025-10-23 23:11:30,2026-05-06 19:02:08
AKUN005325,MITRA,Wahyu Fauziah,wahyu.fauziah87@mail.com,081231415594,sha256$W9o7D48yMPAV87jDQGdjxg$0548d9980c70d02be0d1b24bed984cd12cc5b4f38de683c25a343d2a1ec0a03c,true,2025-08-26 13:49:44,2025-09-12 10:45:52,2025-08-24 04:49:44,2025-09-12 10:45:52
AKUN005326,MITRA,Farhan Widodo,farhan_widodo.5326@mail.com,08953728753,sha256$I1ySM96eG5oQPeEKDyn4yg$0c3d2988ac80d3fd617b7ec08bfb5ed8e46f55718bc6b53caed33c1b67ed9593,true,2025-11-18 13:06:06,2025-12-21 04:19:48,2025-11-17 16:06:06,2025-12-21 04:19:48
AKUN005327,MITRA,Salsa Haryanto,salsa-haryanto-0559@gmail.com,0813571830571,sha256$qrY5McX0ExMM2FqluLXd0A$c5d36661a9805c2eac87bca7ca69f488736ea5c527eb69cdd4d3cb80e5f7105d,true,2024-10-20 07:25:56,2026-04-27 04:59:09,2024-10-19 03:25:56,2026-04-27 04:59:09
AKUN005328,MITRA,Bagus Kurniawan,bagus_kurniawan.5328@mitra.id,08783393166,sha256$q5KwonD7htVF3Lto4B7zNw$bd6084df52289ddd50009892012f9eae10e0e1d181df1cb39b2ff238020d91e0,true,2024-03-03 04:18:28,,2024-02-29 08:18:28,2024-02-29 08:18:28
AKUN005329,MITRA,Niken Firmansyah,niken_firmansyah.5329@corp.id,0852934925541,sha256$ov8BPIqQun3G-_HH7iqFqA$3e93194cc36a9a7c8070efad14d76afc7bb50baacb9cebe8ba7a885ee2323b78,true,2025-05-11 13:25:02,2025-10-18 00:36:15,2025-05-09 12:25:02,2025-10-18 00:36:15
AKUN005330,MITRA,Dinda Ramadhan,dinda-ramadhan-0610@mitra.id,085831422550,sha256$0QKqxYoccOaXIqKFwUJAUg$c8525802ac82142e06b36c2c398d08b2242de311676c4442bcb42ba137681de8,true,2024-05-23 21:34:06,,2024-05-21 05:34:06,2024-05-21 05:34:06
AKUN005331,MITRA,Pram Ryannareta,pram.05331@yahoo.co.id,085129352745,sha256$UfNe-xXZnDuC7Dnx-VnRZA$99dcbeb3e5a3131ffeac8e0b500509603197856ec9f35cb54b8d7602113a3edd,true,2026-02-13 07:45:55,,2026-02-10 13:45:55,2026-02-10 13:45:55
AKUN005332,MITRA,Adeliya Yusnita,adeliya.yusnita94@corp.id,08567604063,sha256$4nWYF7Z36CtPMj6F4YoE-g$aa47b795ecae930fd387cf747d4454d8ac8121b7dfcff4b207af0f37273f8960,true,2025-07-18 11:26:05,2025-11-06 19:12:05,2025-07-14 15:26:05,2025-11-06 19:12:05
AKUN005333,MITRA,Jonnathan Fadhilah,jonnathan.05333@mail.com,089940274161,sha256$Sy7Z2YfBHyTgdAwdao17Iw$7f7ad07347c820ae28a8c9110ed54c00900557b3494d1a5978b3cc1b5e5ff98e,true,2026-01-29 02:51:17,2026-04-26 04:31:32,2026-01-26 18:51:17,2026-04-26 04:31:32
AKUN005334,MITRA,Meiva Ramadhani,meiva.05334@mitra.id,089534490304,sha256$fZWibImefRpfxUl1Y5kjBg$e951c8d62b877e542b22034ad97111cea43fd844a40c91175206546319b82cd2,true,2024-03-15 04:35:16,,2024-03-12 11:35:16,2024-03-12 11:35:16
AKUN005335,MITRA,Zahra Anjani,zahraanjani335@yahoo.co.id,085520249921,sha256$rfzKyM6dQkS6OvtNi5_tTg$b48ecbd1793042aabdd01533d00286141686d557d92b4ab0b8d3092b8299c511,true,2026-02-15 18:42:27,2026-04-06 14:36:17,2026-02-13 07:42:27,2026-04-06 14:36:17
AKUN005336,MITRA,Irfan Santoso,irfansantoso336@gmail.com,088232476854,sha256$kQzifXi0YiMD-KwDp8dyqA$369b0d9e3bf50d75721b828dfdd159fb371e865c6e25ae687ae58816d40234f6,true,2024-10-05 15:54:36,2025-10-03 09:32:57,2024-10-04 16:54:36,2025-10-03 09:32:57
AKUN005337,MITRA,Retno Sari,retno.sari2@umkm.id,0856228846290,sha256$jZcloxwPCmBhrq0uK3szzA$f779554a731762941b1609ce73495af731bc871e9d7107395e926061ebeb45dd,true,2024-10-13 08:28:39,2025-09-27 17:58:37,2024-10-12 02:28:39,2025-09-27 17:58:37
AKUN005338,MITRA,Naufal Puspita,naufalpuspita338@mail.com,085178453849,sha256$SCUq66nImlx7RAwXuaaFrg$329829047e7001ae11ee7a95e3058b7525aebbbeb7daae69cf8d646a6cfd3f91,true,2025-08-20 11:53:53,2026-04-04 05:43:20,2025-08-18 22:53:53,2026-04-04 05:43:20
AKUN005339,MITRA,Joko Aryati,joko.05339@gmail.com,088152740500,sha256$w9IiOd_dXDrbbOTlo-JFRw$be5ddeb1892b5d85137e487011e2db5f46674ebc0b819f6928dda324bc681f90,true,2026-03-30 09:56:49,2026-05-05 01:32:24,2026-03-29 22:56:49,2026-05-05 01:32:24
AKUN005340,MITRA,Halimah Afifansyah,ha05340@mitra.id,08777034100,sha256$wChNRhsXDqJWzXzyxJNm-A$08baa89043c3448fce1525a511cde7877e497cdaef7453330e5f8b72cf230151,true,,2026-04-05 05:31:20,2026-03-15 01:39:05,2026-04-05 05:31:20
AKUN005341,MITRA,Yuliana Wicaksono,yuliana-wicaksono-0797@mitra.id,08214906908,sha256$LjibF1SmF6K0v3RjC_rEsw$ce5f993cff9db28002a796156f595f8c18cc87fa4368d0932e48f3d37c6df5eb,true,2024-04-20 03:24:28,2026-01-08 09:54:56,2024-04-18 12:24:28,2026-01-08 09:54:56
AKUN005342,MITRA,Nuraini Herlambang,nurainiherlambang342@corp.id,08577938526,sha256$WW-CBlWiv_Sh2RwvR4R_Mg$639622744b27d2bda06d87351e1d0c3af5240d3bc20f628c47346f1c7e0af46e,true,2025-05-29 04:37:49,2025-08-15 08:20:39,2025-05-28 06:37:49,2025-08-15 08:20:39
AKUN005343,MITRA,Budi Setyowati,budi_setyowati.5343@corp.id,088163336629,sha256$-AuyPw6gfm7vZP-wMyxb0A$3be66ead1af64c7987781d7d52fd32ceaf5535a06a116334219fb2e85a3e4d86,true,,2025-04-12 15:40:58,2025-02-20 17:56:38,2025-04-12 15:40:58
AKUN005344,MITRA,Fitri Asih,fa05344@icloud.com,085524447384,sha256$HVdVQ6l7Tun69DwALsvT1w$fb636f3cc3be04316ca4179334cc4542b3b231a4f3c2095b7dc8dbd52aab3f63,true,2024-08-24 00:16:55,2025-04-09 18:31:21,2024-08-23 14:16:55,2025-04-09 18:31:21
AKUN005345,MITRA,Nadia Wahyuni,nw05345@outlook.com,08995229559,sha256$f-2E1W79KwDJAt7faEZn2A$bbdc1edf6922570d2f4a4984f833cfb2bcd4852f713b7a4545a5a13bcc94cf7c,true,2026-05-03 21:31:13,2026-05-20 08:23:52,2026-04-30 08:31:13,2026-05-20 08:23:52
AKUN005346,MITRA,Arif Pramono,arif.pramono11@outlook.com,0888114864583,sha256$lwuZtL43oNUbJ7JNNkXqLQ$f54299c8e2173fa148c1056f04ddbaeb3a94c75bfe14a301fe552fee3f42d2eb,true,2025-08-28 21:32:42,,2025-08-28 09:32:42,2025-08-28 09:32:42
AKUN005347,MITRA,Rahayu Amin,rahayu-amin-0899@mail.com,08827837980,sha256$FADcBhINjwFQwDV7Sxd4UA$50d7c47d3ae7664199bb88f99d31f8d07c4a8d83e72162d8b5c5eca3795653b1,true,2025-08-30 06:14:10,2025-10-16 20:20:37,2025-08-26 23:14:10,2025-10-16 20:20:37
AKUN005348,MITRA,Rifqi Mahardika,rifqi.05348@mitra.id,08788117913,sha256$VQ6asRfjvRDof4gum9QIPw$70e8acd2d3e6b010980e2fb55dd75efa6cbe5e35abaa65baa343deb642096d2e,true,,2025-09-23 16:44:17,2024-02-28 00:28:33,2025-09-23 16:44:17
AKUN005349,MITRA,Citra Nugraha,citra.05349@mail.com,0823276584691,sha256$8QwogwDXWjHJMPCtVgh0AQ$6fcbf248a4bc1dce29e0fd5bd03b64f067c3bfa5ac0b894a4350d679f19bd7b6,true,2025-11-10 03:43:38,2026-01-09 00:33:44,2025-11-07 19:43:38,2026-01-09 00:33:44
AKUN005350,MITRA,Rizka Rohmah,rizkarohmah350@mitra.id,089524885560,sha256$3btjguq6u0KMlxD-7ioxOA$d6d80fa459e0c9d05344e536af2ed11055fc1b8d88b5381d120f5e1f8e2c56d6,true,2024-07-13 16:06:53,2025-05-22 09:50:00,2024-07-10 19:06:53,2025-05-22 09:50:00
AKUN005351,MITRA,Dwi Pratiwi,dwi_pratiwi.5351@mitra.id,08779978680,sha256$KDEt7-BixW7sYUaG-MZYqQ$badd68cd9ba3a26f171006ed7054604fda0dcf7c695571bf234dac12f20e41e3,true,2024-05-01 21:59:08,,2024-04-30 14:59:08,2024-04-30 14:59:08
AKUN005352,MITRA,Rasyid Kusnadi,rasyid.kusnadi17@bisnis.id,085672097844,sha256$9cat-X1SR5wdgKHNwaPKsA$60cf31b8584a361dbde36b94555063fef9cefa94d84bcf718fed3c6f2176d191,true,,2026-03-06 19:35:58,2024-10-04 04:41:54,2026-03-06 19:35:58
AKUN005353,MITRA,Anindya Saputra,anindya.05353@mitra.id,088261699086,sha256$-dvzC6sasYeyVqmwsRBT8A$31613814be2454bcf498bde12a1311714f8361d60e746a8b96b2cf5aa1d5dd2f,true,2024-03-04 11:54:38,2024-08-07 23:06:21,2024-03-02 19:54:38,2024-08-07 23:06:21
AKUN005354,MITRA,Angelina Permata,angelina.permata19@outlook.com,08985482557,sha256$KxOBL7kwVcrXsDdd_QdBZg$07af5490410f364093e25514a44e38ab856b1def713b5f668d7a4ec634f578b8,true,2024-08-18 19:29:31,,2024-08-17 14:29:31,2024-08-17 14:29:31
AKUN005355,MITRA,Rama Haunan,ramahaunan355@mail.com,085549058365,sha256$xrmUW1SsPhIrdfhOgD4UAQ$8fb8ae14906198deaeb797c9575d080e8890f8a86e6f05de15cb75cc581d3c1e,true,2024-11-13 20:35:34,2024-11-18 00:23:54,2024-11-11 04:35:34,2024-11-18 00:23:54
AKUN005356,MITRA,Eka Hylmi,eka-hylmi-1052@mitra.id,08984986544,sha256$SQoF-ZBBt0hgKSKCwlUkDg$27a5d77d09da3532c2d9c14380f257d3fbfc1bd0a5f7fe15ecc638f39fa410c8,true,2024-01-29 05:39:11,2026-05-06 12:07:29,2024-01-28 20:39:11,2026-05-06 12:07:29
AKUN005357,MITRA,Rizqi Lahadalia,rizqi.lahadalia22@mitra.id,08219708123,sha256$sS_EyVlM0ePiWL85HelbKg$551406d63a6561f566a44d1cdf2c683ae3e288701a4d6e38dca9d31f6111c41b,true,2024-05-31 11:34:28,,2024-05-31 03:34:28,2024-05-31 03:34:28
AKUN005358,MITRA,Lukman Syahputra,ls05358@gmail.com,08981649010,sha256$S_FLp392E1DZrERwDCFZ1Q$c22d2cf58f0c9dc5c4805c1dfb607652e279f1d244fd4defbc254ceda05653c5,true,2026-03-27 22:32:50,2026-04-07 20:25:27,2026-03-25 11:32:50,2026-04-07 20:25:27
AKUN005359,MITRA,Dewanto Susanti,dewanto_susanti.5359@gmail.com,085686252623,sha256$ZQpuxz9pvEYJ70ybAiNVRg$9f3bdf79fcbf6ae36edff4dd6040e5f207f9d829b21647ccce139230db88ffcf,true,2024-10-23 22:48:22,2025-01-10 03:53:34,2024-10-22 09:48:22,2025-01-10 03:53:34
AKUN005360,MITRA,Slamet Rachman,slamet.rachman25@gmail.com,08578383838,sha256$e6jdjrd5zDzCGHKg10ShAQ$9e57e3e2cd7066ed8cf8282bd95419a646f09d5d86f6b89c195dec53c454316e,true,2024-11-10 21:17:06,2026-05-03 19:54:12,2024-11-09 18:17:06,2026-05-03 19:54:12
AKUN005361,MITRA,Rengga Utami,renggautami361@bisnis.id,081153889959,sha256$fE89wwdswPS8wRyqLVljUg$b060f2dc8f821e80df61ac0e17542193b3dc63af0b2880fd5af38f3e6e0d1784,true,2025-01-13 20:48:20,2025-11-20 22:48:48,2025-01-11 18:48:20,2025-11-20 22:48:48
AKUN005362,MITRA,Rohman Setiawan,rohman_setiawan.5362@corp.id,089550383286,sha256$-Rmb-NuOCqoexpvxp0Z-LQ$24bd25a71a2ed21604e3c08a82055d6961133171583890e59a1405a6d6471bb3,true,2025-07-18 04:50:45,2025-10-20 13:00:50,2025-07-17 13:50:45,2025-10-20 13:00:50
AKUN005363,MITRA,Agus Fauzi,agus_fauzi.5363@mitra.id,085169681059,sha256$-GJu5kD35I8PR6hU9QwmSg$984e3844293189d89ed779a79fb473fed0ee37b1c074599d4a78aebdf6880f6f,true,2024-06-14 17:13:21,2025-12-18 21:00:46,2024-06-10 22:13:21,2025-12-18 21:00:46
AKUN005364,MITRA,Tri Pertiwi,tri-pertiwi-1188@corp.id,0898176545081,sha256$U5OtrMqdYvinB2Qb9PVvWA$068ff9454f7703d998488916fd453a326e7f85329f72821c768cc0cbc5bc4bb1,true,2026-05-03 23:21:58,2026-05-21 03:15:05,2026-05-02 03:21:58,2026-05-21 03:15:05
